State_FIPS,State_Name,CPUMA0010,PUMA,GEOID,GISJOIN,PUMA_Name
29,Missouri,550,01002,2901002,G29001002,Jackson County (North Central)
29,Missouri,550,01003,2901003,G29001003,Jackson County (East)
29,Missouri,550,01004,2901004,G29001004,Jackson County (South Central)
29,Missouri,550,01005,2901005,G29001005,Jackson County--Kansas City (South)
29,Missouri,550,01100,2901100,G29001100,Cass & Bates Counties
29,Missouri,550,01200,2901200,G29001200,"Lawrence, Henry, Vernon, Cedar, Barton, St. Clair & Dade Counties"
29,Missouri,550,01300,2901300,G29001300,"Laclede, Polk, Benton, Dallas & Hickory Counties"
29,Missouri,550,01400,2901400,G29001400,"Pulaski, Camden, Miller & Morgan Counties"
29,Missouri,550,01500,2901500,G29001500,"Phelps, Crawford, Dent, Gasconade & Maries Counties"
29,Missouri,550,01600,2901600,G29001600,Franklin County
29,Missouri,550,02100,2902100,G29002100,"St. Francois, Washington, Perry & Ste. Genevieve Counties"
29,Missouri,550,02200,2902200,G29002200,"Cape Girardeau, Scott & Bollinger Counties"
29,Missouri,550,02300,2902300,G29002300,"Dunklin, Stoddard, New Madrid, Pemiscot & Mississippi Counties"
29,Missouri,550,02400,2902400,G29002400,"Butler, Ripley, Wayne, Madison, Iron, Reynolds & Carter Counties"
29,Missouri,550,02700,2902700,G29002700,"Taney, Barry, Stone & McDonald Counties"
29,Missouri,551,00600,2900600,G29000600,Boone County
29,Missouri,552,01701,2901701,G29001701,St. Charles County (South)
29,Missouri,552,01702,2901702,G29001702,St. Charles County (Northwest)
29,Missouri,552,01703,2901703,G29001703,St. Charles County (Northeast)
29,Missouri,553,01801,2901801,G29001801,St. Louis County (Northeast)
29,Missouri,554,01802,2901802,G29001802,St. Louis County (Northwest)
29,Missouri,555,01803,2901803,G29001803,St. Louis County (Inner Ring North)
29,Missouri,556,01804,2901804,G29001804,St. Louis County (West)
29,Missouri,557,01805,2901805,G29001805,St. Louis County (Central)
29,Missouri,558,01806,2901806,G29001806,St. Louis County (Central West)
29,Missouri,559,01807,2901807,G29001807,St. Louis County (Inner Ring South)
29,Missouri,560,01808,2901808,G29001808,St. Louis County (South)
29,Missouri,561,01901,2901901,G29001901,St. Louis City (North)
29,Missouri,561,01902,2901902,G29001902,St. Louis City (South)
29,Missouri,562,02001,2902001,G29002001,Jefferson County (North)
29,Missouri,562,02002,2902002,G29002002,Jefferson County (South)
29,Missouri,563,02500,2902500,G29002500,"Howell, Texas, Wright, Douglas, Oregon, Ozark & Shannon Counties"
29,Missouri,564,02601,2902601,G29002601,"Christian, Greene (Outside Springfield City) & Webster Counties"
29,Missouri,564,02602,2902602,G29002602,Greene County--Springfield City (North)
29,Missouri,564,02603,2902603,G29002603,Greene County--Springfield City (South)
29,Missouri,565,02800,2902800,G29002800,Jasper & Newton Counties
30,Montana,566,00100,3000100,G30000100,Northwest Montana--Kalispell City
30,Montana,566,00200,3000200,G30000200,West Montana--Missoula City
30,Montana,566,00300,3000300,G30000300,Southwest Montana--Butte-Silver Bow & Helena City
30,Montana,566,00400,3000400,G30000400,North Central Montana--Great Falls City
30,Montana,566,00500,3000500,G30000500,South Central Montana--Bozeman City
30,Montana,566,00600,3000600,G30000600,East Montana (Outside Billings City)
30,Montana,566,00700,3000700,G30000700,Billings City
31,Nebraska,567,00100,3100100,G31000100,North Central & Northwest Nebraska
31,Nebraska,568,00200,3100200,G31000200,Northeast Nebraska
31,Nebraska,569,00300,3100300,G31000300,Central Nebraska
31,Nebraska,570,00400,3100400,G31000400,Southwest Nebraska
31,Nebraska,571,00500,3100500,G31000500,South Central Nebraska
31,Nebraska,572,00600,3100600,G31000600,Southeast Nebraska
31,Nebraska,573,00701,3100701,G31000701,"Dodge, Cass, Saunders & Washington Counties"
31,Nebraska,573,00702,3100702,G31000702,Sarpy County--Bellevue City
31,Nebraska,574,00801,3100801,G31000801,Lancaster County--Lincoln City (North)
31,Nebraska,574,00802,3100802,G31000802,Lancaster County--Lincoln City (South)
31,Nebraska,575,00901,3100901,G31000901,Douglas County--Omaha City (Northwest)
31,Nebraska,576,00902,3100902,G31000902,Douglas County--Omaha City (Southwest)
31,Nebraska,577,00903,3100903,G31000903,Douglas County--Omaha City (Northeast)
31,Nebraska,577,00904,3100904,G31000904,Douglas County--Omaha City (Southeast)
32,Nevada,578,00101,3200101,G32000101,Washoe County (South Central)--Reno City
32,Nevada,578,00102,3200102,G32000102,Washoe County (South)
32,Nevada,578,00103,3200103,G32000103,Washoe County (North)--Sparks City
32,Nevada,579,00200,3200200,G32000200,"Carson City, Lyon, Douglas & Storey Counties"
32,Nevada,580,00300,3200300,G32000300,Rural Nevada
32,Nevada,581,00401,3200401,G32000401,Clark County (Northwest Central)--Northwest Las Vegas Valley
32,Nevada,581,00402,3200402,G32000402,Clark County (North)--Las Vegas (Northeast) & North Las Vegas (Outer) Cities
32,Nevada,581,00403,3200403,G32000403,Clark County (Central)--Greater North Las Vegas City
32,Nevada,582,00404,3200404,G32000404,"Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB"
32,Nevada,582,00407,3200407,G32000407,Clark County (West)--Las Vegas City (Southwest)
32,Nevada,582,00408,3200408,G32000408,Clark County (Central)--Spring Valley & Summerlin South
32,Nevada,582,00409,3200409,G32000409,Clark County (Central)--Paradise (Northwest) & Winchester
32,Nevada,582,00410,3200410,G32000410,"Clark County (Central)--Whitney, Sunrise Manor (South) & Paradise (Northeast)"
32,Nevada,582,00411,3200411,G32000411,Clark County (Central)--Henderson City (West)
32,Nevada,582,00412,3200412,G32000412,Clark County (South)--Henderson (East) & Boulder Cities
32,Nevada,582,00413,3200413,G32000413,Clark County (Central)--Paradise (South) & Enterprise
32,Nevada,583,00405,3200405,G32000405,Las Vegas City (Southeast)
32,Nevada,584,00406,3200406,G32000406,Las Vegas City (South Central)
33,New Hampshire,585,00100,3300100,G33000100,Northern New Hampshire--Grafton & Coos Counties
33,New Hampshire,586,00200,3300200,G33000200,"Lakes Region--Belknap, Carroll & Merrimack (Northern) Counties"
33,New Hampshire,586,00300,3300300,G33000300,"Strafford Region--Strafford, Rockingham (Northern) & Carroll (Southeastern) Counties"
33,New Hampshire,586,00400,3300400,G33000400,Central New Hampshire--Merrimack County (Central)--Concord City
33,New Hampshire,586,00600,3300600,G33000600,Hillsborough County (Western)
33,New Hampshire,586,00700,3300700,G33000700,Outer Manchester City
33,New Hampshire,586,00900,3300900,G33000900,Hillsborough County (Southeastern)--Greater Nashua City
33,New Hampshire,586,01000,3301000,G33001000,Seacoast Region--Rockingham County (Southern)--Portsmouth City
33,New Hampshire,587,00500,3300500,G33000500,Southwestern New Hampshire--Cheshire & Sullivan Counties
33,New Hampshire,588,00800,3300800,G33000800,Manchester City
34,New Jersey,589,00101,3400101,G34000101,Atlantic County (East)--Atlantic City & Ventnor City
34,New Jersey,590,00102,3400102,G34000102,Atlantic County (Outside Somers Point City)--Pleasantville City & Hammonton Town
34,New Jersey,590,02600,3402600,G34002600,Cape May & Atlantic (South Central) Counties--Ocean City & Somers Point City
34,New Jersey,591,00301,3400301,G34000301,Bergen County (South Central)--Hackensack & Englewood (West) Cities
34,New Jersey,591,00304,3400304,G34000304,"Bergen County (West Central)--Fair Lawn Borough, Garfield City & Lodi Borough"
34,New Jersey,591,00305,3400305,G34000305,"Bergen County (East)--Tenafly, Park Ridge & Cresskill Boroughs"
34,New Jersey,591,00306,3400306,G34000306,"Bergen County (Northwest)--Ramsey, Oakland & Franklin Lakes Boroughs"
34,New Jersey,591,00307,3400307,G34000307,"Bergen County (North Central)--Bergenfield, Paramus, Dumont & New Milford Boroughs"
34,New Jersey,591,00308,3400308,G34000308,"Bergen County (Central)--Ridgewood Village, Glen Rock & Westwood Boroughs"
34,New Jersey,592,00302,3400302,G34000302,"Bergen County (Southwest)--Rutherford, North Arlington & Hasbrouck Heights Boroughs"
34,New Jersey,593,00303,3400303,G34000303,"Bergen County (Southeast)--Fort Lee, Cliffside Park & Palisades Park Boroughs"
34,New Jersey,594,00400,3400400,G34000400,Passaic County (Southeast)--Paterson City
34,New Jersey,595,00501,3400501,G34000501,Passaic County (South)--Passaic & Clifton (Southeast) Cities
34,New Jersey,595,00502,3400502,G34000502,Passaic County (Central)--Hawthorne Borough & Clifton City (Northwest)
34,New Jersey,595,00503,3400503,G34000503,"Passaic County (North)--Ringwood, Wanaque & Pompton Lakes Boroughs"
34,New Jersey,596,00601,3400601,G34000601,Hudson County (Central)--Jersey City (North)
34,New Jersey,597,00602,3400602,G34000602,Hudson County (Central)--Jersey City (South)
34,New Jersey,597,00703,3400703,G34000703,"Hudson County (South & West)--Bayonne City, Kearney & Harrison Towns"
34,New Jersey,598,00701,3400701,G34000701,"Hudson County (North)--West New York, Secaucus & Guttenberg Towns"
34,New Jersey,599,00702,3400702,G34000702,Hudson County (Northeast)--Union City & Hoboken Cities
34,New Jersey,600,00800,3400800,G34000800,Hunterdon County
34,New Jersey,601,00901,3400901,G34000901,Middlesex County (Southeast)
34,New Jersey,601,00902,3400902,G34000902,Middlesex County (Southwest)
34,New Jersey,601,00903,3400903,G34000903,Middlesex County (Northwest)--South Plainfield & Middlesex Boroughs
34,New Jersey,601,00904,3400904,G34000904,Middlesex County (North Central)--Metuchen Borough
34,New Jersey,601,00905,3400905,G34000905,Middlesex County (Northeast)--Carteret Borough
34,New Jersey,601,00906,3400906,G34000906,"Middlesex County (Central)--New Brunswick City, South River & Highland Park Boroughs"
34,New Jersey,601,00907,3400907,G34000907,Middlesex County (East Central)--Perth Amboy City & Sayreville Borough
34,New Jersey,602,01001,3401001,G34001001,Somerset County (North & West)
34,New Jersey,602,01002,3401002,G34001002,Somerset County (South)
34,New Jersey,602,01003,3401003,G34001003,Somerset County (Central)--North Plainfield & Somerville Boroughs
34,New Jersey,603,01101,3401101,G34001101,Monmouth County (Southeast)--Tinton Falls Borough (South)
34,New Jersey,603,01102,3401102,G34001102,Monmouth County (Southwest)--Freehold Borough
34,New Jersey,603,01103,3401103,G34001103,"Monmouth County (East Central)--Long Branch, Asbury Park Cities & Eatontown Borough"
34,New Jersey,603,01104,3401104,G34001104,Monmouth County (Northeast)--Red Bank & Tinton Falls (North) Boroughs
34,New Jersey,603,01105,3401105,G34001105,Monmouth County (Northwest)--Keansburg Borough
34,New Jersey,603,01106,3401106,G34001106,Monmouth County (Central)
34,New Jersey,604,01201,3401201,G34001201,Ocean County (South)
34,New Jersey,604,01204,3401204,G34001204,Ocean County (Northwest)
34,New Jersey,605,01202,3401202,G34001202,Ocean County (Central)--Beachwood Borough
34,New Jersey,605,01203,3401203,G34001203,Ocean County (North Central)
34,New Jersey,605,01205,3401205,G34001205,Ocean County (Northeast)--Point Pleasant Borough
34,New Jersey,606,01301,3401301,G34001301,Essex County (Southeast)--Newark City (North & East)
34,New Jersey,607,01302,3401302,G34001302,Essex County (Southeast)--Newark City (Southwest)
34,New Jersey,608,01401,3401401,G34001401,Essex County (Northeast)
34,New Jersey,608,01402,3401402,G34001402,Essex County (South Central)--East Orange City
34,New Jersey,608,01403,3401403,G34001403,Essex County (Northwest)
34,New Jersey,608,01404,3401404,G34001404,Essex County (Southwest)
34,New Jersey,609,01501,3401501,G34001501,Morris County (North)--Dover Town & Kinnelon Borough
34,New Jersey,610,01502,3401502,G34001502,Morris County (West)
34,New Jersey,611,01503,3401503,G34001503,Morris County (East)--Lincoln Park Borough
34,New Jersey,612,01504,3401504,G34001504,"Morris County (South)--Morristown Town, Madison & Florham Park Boroughs"
34,New Jersey,613,01600,3401600,G34001600,Sussex County
34,New Jersey,614,01700,3401700,G34001700,Warren County
34,New Jersey,615,01800,3401800,G34001800,Union County (Northeast)--Elizabeth City
34,New Jersey,616,01901,3401901,G34001901,Union County (North Central)--Roselle Park Borough
34,New Jersey,616,01902,3401902,G34001902,Union County (Northwest)--Summit City & Westfield Town (North)
34,New Jersey,616,01903,3401903,G34001903,Union County (Southwest)--Plainfield City & Westfield Town (South)
34,New Jersey,616,01904,3401904,G34001904,"Union County (Southeast)--Linden, Rahway Cities & Roselle Borough (South)"
34,New Jersey,617,02001,3402001,G34002001,Burlington County (North)--Burlington City
34,New Jersey,618,02002,3402002,G34002002,Burlington County (West Central)
34,New Jersey,619,02003,3402003,G34002003,Burlington County (South & East)
34,New Jersey,620,02101,3402101,G34002101,Camden County (North)--Camden & Gloucester Cities
34,New Jersey,621,02102,3402102,G34002102,Camden County (Central)--Lindenwold & Collingswood Boroughs
34,New Jersey,622,02103,3402103,G34002103,Camden County (South & West)--Bellmawr & Pine Hill Boroughs
34,New Jersey,623,02104,3402104,G34002104,Camden County (East Central)--Haddonfield Borough
34,New Jersey,624,02201,3402201,G34002201,Gloucester County (Northeast)--Woodbury City
34,New Jersey,625,02202,3402202,G34002202,Gloucester County (South & West)--Glassboro Borough
34,New Jersey,625,02400,3402400,G34002400,Cumberland County (South)--Vineland & Millville Cities
34,New Jersey,625,02500,3402500,G34002500,Salem & Cumberland (North) Counties--Bridgeton City
34,New Jersey,626,02301,3402301,G34002301,Mercer County (West Central)--Trenton City
34,New Jersey,626,02302,3402302,G34002302,Mercer County (North)--Princeton Borough
34,New Jersey,626,02303,3402303,G34002303,Mercer County (South)
35,New Mexico,627,00100,3500100,G35000100,Northwest New Mexico--Navajo Nation
35,New Mexico,627,00200,3500200,G35000200,"San Juan County (Northeast)--Farmington, Bloomfield & Aztec Cities"
35,New Mexico,628,00300,3500300,G35000300,North Central New Mexico
35,New Mexico,628,00400,3500400,G35000400,Eastern Plains New Mexico
35,New Mexico,628,00500,3500500,G35000500,Santa Fe County
35,New Mexico,628,01100,3501100,G35001100,Central Southeast New Mexico
35,New Mexico,629,00600,3500600,G35000600,Sandoval County
35,New Mexico,629,00700,3500700,G35000700,"Valencia, Bernalillo (East Mountains) Counties & Isleta Pueblo"
35,New Mexico,629,00801,3500801,G35000801,Albuquerque City (Far Northeast Heights)
35,New Mexico,629,00802,3500802,G35000802,Albuquerque City (Near Northeast Heights)
35,New Mexico,629,00803,3500803,G35000803,Albuquerque City (Southeast Heights)
35,New Mexico,629,00804,3500804,G35000804,Albuquerque City (Central) & Bernalillo County (North Valley)
35,New Mexico,629,00805,3500805,G35000805,"Albuquerque City (Northwest Mesa), Paradise Hills & Navajo Nation-Tohajiilee Chapter"
35,New Mexico,629,00806,3500806,G35000806,Albuquerque City (Southwest Mesa) & Bernalillo County (Southwest Mesa & South Valley)
35,New Mexico,630,00900,3500900,G35000900,Southwest New Mexico
35,New Mexico,631,01001,3501001,G35001001,Doña Ana County (Outer)
35,New Mexico,631,01002,3501002,G35001002,"Doña Ana County (Central)--Las Cruces, Mesilla Cities & University Park"
35,New Mexico,632,01200,3501200,G35001200,Far Southeast New Mexico
36,New York,633,00100,3600100,G36000100,St. Lawrence County
36,New York,634,00200,3600200,G36000200,"Clinton, Franklin, Essex & Hamilton Counties"
36,New York,635,00300,3600300,G36000300,Warren & Washington Counties
36,New York,636,00401,3600401,G36000401,Herkimer (North & Central) & Oneida (Outer) Counties
36,New York,636,00402,3600402,G36000402,Oneida County (Central)--Greater Utica & Rome Cities
36,New York,636,00403,3600403,G36000403,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties"
36,New York,636,00702,3600702,G36000702,Onondaga County (North)
36,New York,636,00703,3600703,G36000703,Onondaga County (Central)--Syracuse City (Outer)
36,New York,636,00704,3600704,G36000704,Cayuga & Onondaga (South) Counties
36,New York,636,01500,3601500,G36001500,Madison & Cortland Counties
36,New York,636,02202,3602202,G36002202,Broome (Outer West) & Tioga Counties
36,New York,636,02203,3602203,G36002203,"Chenango, Delaware & Broome (East) Counties"
36,New York,637,00500,3600500,G36000500,Jefferson & Lewis Counties
36,New York,638,00600,3600600,G36000600,Oswego County
36,New York,639,00701,3600701,G36000701,Onondaga County (Central)--Syracuse City
36,New York,640,00800,3600800,G36000800,Wayne & Seneca Counties
36,New York,640,00901,3600901,G36000901,Monroe County (East)
36,New York,640,02300,3602300,G36002300,Tompkins County
36,New York,641,00902,3600902,G36000902,Monroe County (Central)--Rochester City (East)
36,New York,642,00903,3600903,G36000903,Monroe County (Central)--Rochester City (West)
36,New York,643,00904,3600904,G36000904,Monroe County (Central)--Greece & Gates Towns
36,New York,644,00905,3600905,G36000905,Monroe County (North & West)
36,New York,645,00906,3600906,G36000906,Monroe County (South)
36,New York,646,01000,3601000,G36001000,Genesee & Orleans Counties
36,New York,647,01101,3601101,G36001101,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area
36,New York,648,01102,3601102,G36001102,Niagara County (North & East)
36,New York,649,01201,3601201,G36001201,Erie County (Northwest)
36,New York,650,01202,3601202,G36001202,Erie County (North Central)
36,New York,651,01203,3601203,G36001203,Erie County (Northeast)
36,New York,652,01204,3601204,G36001204,Erie County (Central)
36,New York,653,01205,3601205,G36001205,Erie County (West Central)--Buffalo City (East)
36,New York,653,01206,3601206,G36001206,Erie County (West Central)--Buffalo City (West)
36,New York,654,01207,3601207,G36001207,Erie County (South)
36,New York,655,01300,3601300,G36001300,Livingston & Wyoming Counties
36,New York,656,01400,3601400,G36001400,Ontario & Yates Counties
36,New York,656,02401,3602401,G36002401,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities
36,New York,656,02402,3602402,G36002402,"Steuben (North & West), Schuyler & Chemung (North) Counties"
36,New York,657,01600,3601600,G36001600,Fulton & Montgomery Counties
36,New York,658,01700,3601700,G36001700,Schenectady County--Schenectady City
36,New York,659,01801,3601801,G36001801,Saratoga County (South & Central)
36,New York,660,01802,3601802,G36001802,Saratoga County (Outer)
36,New York,661,01900,3601900,G36001900,Rensselaer County--Troy City
36,New York,662,02001,3602001,G36002001,Albany County (East Central)--Albany City
36,New York,663,02002,3602002,G36002002,Albany County (Outside Albany City)
36,New York,664,02100,3602100,G36002100,Columbia & Greene Counties
36,New York,665,02201,3602201,G36002201,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village
36,New York,666,02500,3602500,G36002500,Cattaraugus & Allegany Counties
36,New York,667,02600,3602600,G36002600,Chautauqua County
36,New York,668,02701,3602701,G36002701,Sullivan & Ulster (West) Counties
36,New York,668,02702,3602702,G36002702,Ulster County (East)
36,New York,669,02801,3602801,G36002801,Dutchess County (North & East)
36,New York,670,02802,3602802,G36002802,Dutchess County (Southwest)
36,New York,671,02901,3602901,G36002901,Orange County (Northeast)--Greater Newburgh City
36,New York,672,02902,3602902,G36002902,Orange County (Northwest)
36,New York,673,02903,3602903,G36002903,Orange County (Southeast)
36,New York,674,03001,3603001,G36003001,Rockland County (North)--New City & Congers
36,New York,674,03002,3603002,G36003002,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns"
36,New York,674,03003,3603003,G36003003,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey"
36,New York,675,03101,3603101,G36003101,Putnam County
36,New York,675,03103,3603103,G36003103,Westchester County (Northeast)
36,New York,676,03102,3603102,G36003102,Westchester County (Northwest)
36,New York,677,03104,3603104,G36003104,Westchester County (Southeast)
36,New York,678,03105,3603105,G36003105,Westchester County (Central)--White Plains City
36,New York,679,03106,3603106,G36003106,Westchester County (Southwest)--Yonkers City
36,New York,680,03107,3603107,G36003107,Westchester County (South Central)--New Rochelle & Mount Vernon Cities
36,New York,681,03201,3603201,G36003201,Nassau County (Northwest)--North Hempstead Town (North)
36,New York,682,03202,3603202,G36003202,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City
36,New York,682,03203,3603203,G36003203,Nassau County (East Central)--Oyster Bay Town (Central)
36,New York,682,03208,3603208,G36003208,Nassau County (Southeast)--Oyster Bay Town (South)
36,New York,683,03204,3603204,G36003204,Nassau County (West Central)--North Hempstead Town (South)
36,New York,684,03205,3603205,G36003205,Nassau County (West Central)--Hempstead Town (Northwest)
36,New York,685,03206,3603206,G36003206,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor
36,New York,686,03207,3603207,G36003207,Nassau County (Central)--Hempstead Town (Northeast)
36,New York,687,03209,3603209,G36003209,Nassau County (Central)--Hempstead Town (East Central)
36,New York,688,03210,3603210,G36003210,Nassau County (South Central)--Hempstead Town (Southeast)
36,New York,689,03211,3603211,G36003211,Nassau County (West Central)--Hempstead Town (West Central)
36,New York,690,03212,3603212,G36003212,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City
36,New York,691,03301,3603301,G36003301,Suffolk County (Northwest)--Huntington Town (North)
36,New York,691,03302,3603302,G36003302,Suffolk County (Northwest)--Huntington Town (South)
36,New York,692,03303,3603303,G36003303,Suffolk County (Northwest)--Smithtown Town
36,New York,693,03304,3603304,G36003304,Suffolk County (North Central)--Brookhaven Town (North)
36,New York,694,03305,3603305,G36003305,Suffolk County (East)
36,New York,695,03306,3603306,G36003306,Suffolk County (South Central)--Brookhaven Town (South)
36,New York,696,03307,3603307,G36003307,Suffolk County (Central)--Brookhaven Town (Central)
36,New York,696,03309,3603309,G36003309,Suffolk County (Central)--Islip Town (East)
36,New York,697,03308,3603308,G36003308,Suffolk County (Central)--Brookhaven Town (West Central)
36,New York,698,03310,3603310,G36003310,Suffolk County (Central)--Islip Town (Northwest)
36,New York,699,03311,3603311,G36003311,Suffolk County (Southwest)--Islip Town (South)
36,New York,700,03312,3603312,G36003312,Suffolk County (Southwest)--Babylon Town (Southeast)
36,New York,701,03313,3603313,G36003313,Suffolk County (West Central)--Babylon Town (Northwest)
36,New York,702,03701,3603701,G36003701,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge"
36,New York,703,03702,3603702,G36003702,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn"
36,New York,704,03703,3603703,G36003703,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville"
36,New York,705,03704,3603704,G36003704,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia"
36,New York,706,03705,3603705,G36003705,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont"
36,New York,707,03706,3603706,G36003706,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood"
36,New York,708,03707,3603707,G36003707,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope"
36,New York,709,03708,3603708,G36003708,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden"
36,New York,710,03709,3603709,G36003709,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester"
36,New York,711,03710,3603710,G36003710,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose"
36,New York,712,03801,3603801,G36003801,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill"
36,New York,713,03802,3603802,G36003802,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem"
36,New York,714,03803,3603803,G36003803,NYC-Manhattan Community District 10--Central Harlem
36,New York,715,03804,3603804,G36003804,NYC-Manhattan Community District 11--East Harlem
36,New York,716,03805,3603805,G36003805,NYC-Manhattan Community District 8--Upper East Side
36,New York,717,03806,3603806,G36003806,NYC-Manhattan Community District 7--Upper West Side & West Side
36,New York,718,03807,3603807,G36003807,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District"
36,New York,719,03808,3603808,G36003808,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town"
36,New York,720,03809,3603809,G36003809,NYC-Manhattan Community District 3--Chinatown & Lower East Side
36,New York,721,03810,3603810,G36003810,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho"
36,New York,722,03901,3603901,G36003901,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale"
36,New York,723,03902,3603902,G36003902,NYC-Staten Island Community District 2--New Springville & South Beach
36,New York,724,03903,3603903,G36003903,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor"
36,New York,725,04001,3604001,G36004001,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg
36,New York,726,04002,3604002,G36004002,NYC-Brooklyn Community District 4--Bushwick
36,New York,727,04003,3604003,G36004003,NYC-Brooklyn Community District 3--Bedford-Stuyvesant
36,New York,728,04004,3604004,G36004004,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene
36,New York,729,04005,3604005,G36004005,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook"
36,New York,730,04006,3604006,G36004006,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights
36,New York,731,04007,3604007,G36004007,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill
36,New York,732,04008,3604008,G36004008,NYC-Brooklyn Community District 5--East New York & Starrett City
36,New York,733,04009,3604009,G36004009,NYC-Brooklyn Community District 18--Canarsie & Flatlands
36,New York,734,04010,3604010,G36004010,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby"
36,New York,735,04011,3604011,G36004011,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate"
36,New York,736,04012,3604012,G36004012,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace
36,New York,737,04013,3604013,G36004013,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights
36,New York,738,04014,3604014,G36004014,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway"
36,New York,739,04015,3604015,G36004015,NYC-Brooklyn Community District 14--Flatbush & Midwood
36,New York,740,04016,3604016,G36004016,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest"
36,New York,741,04017,3604017,G36004017,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach
36,New York,742,04018,3604018,G36004018,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island
36,New York,743,04101,3604101,G36004101,NYC-Queens Community District 1--Astoria & Long Island City
36,New York,744,04102,3604102,G36004102,NYC-Queens Community District 3--Jackson Heights & North Corona
36,New York,745,04103,3604103,G36004103,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone"
36,New York,746,04104,3604104,G36004104,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck"
36,New York,747,04105,3604105,G36004105,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale"
36,New York,748,04106,3604106,G36004106,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest"
36,New York,748,04111,3604111,G36004111,NYC-Queens Community District 9--Richmond Hill & Woodhaven
36,New York,749,04107,3604107,G36004107,NYC-Queens Community District 4--Elmhurst & South Corona
36,New York,750,04108,3604108,G36004108,NYC-Queens Community District 6--Forest Hills & Rego Park
36,New York,751,04109,3604109,G36004109,NYC-Queens Community District 2--Sunnyside & Woodside
36,New York,752,04110,3604110,G36004110,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village"
36,New York,753,04112,3604112,G36004112,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans"
36,New York,754,04113,3604113,G36004113,NYC-Queens Community District 10--Howard Beach & Ozone Park
36,New York,755,04114,3604114,G36004114,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel"
37,North Carolina,756,00100,3700100,G37000100,"Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties"
37,North Carolina,757,00200,3700200,G37000200,"Wilkesboro High Country--Surry, Wilkes & Alleghany Counties"
37,North Carolina,758,00300,3700300,G37000300,Rockingham & Stokes Counties
37,North Carolina,758,00400,3700400,G37000400,"Granville, Person & Caswell Counties"
37,North Carolina,758,00500,3700500,G37000500,"Franklin, Vance & Warren (West) Counties"
37,North Carolina,758,00600,3700600,G37000600,"Halifax, Hertford, Northampton & Warren (East) Counties"
37,North Carolina,758,01100,3701100,G37001100,Johnston County
37,North Carolina,758,01900,3701900,G37001900,"Davie, Yadkin & Iredell (North) Counties"
