,0,1,2,3
123,"Retired Nurses, flexible positions in Home Care",Honor Home Care,"Foster City, CA","92% of Honor’s caregivers love their job.
Why? Because we treat caregivers like true professionals (that’s why we call them Care Pros!). We pay for better performance, offer more convenient and flexible jobs, and provide real-time information they need to care for their clients.
We believe that happy caregivers provide better care, and we are committed to offering the best possible care to our clients. It’s no surprise that Honor is the fastest growing home care company in the Bay Area.
 
 What you get as an Honor employee:
Pay for performance: Compensation is $14-18/hour, with full time and part time positions available, paid overtime, and 1.5x times holiday rate. We pay more for harder to serve clients, and strong performance.
 
 
 Your choice of jobs: Using your phone, you can immediately apply to and pick up jobs based on your availability.
Convenience: As the Bay Area’s largest agency, our large client base allows us to staff you closer to home, and offer additional hours if you’d like more work. And if you ever have a problem, just call our 24/7 Care Pro support line.
Tools to do your job well: Our caregiver app tells you everything you need to know about your clients, has training reminders for specific conditions, lets you write notes after each care visit, see clients’ great feedback on you--and much more.
Other benefits:
Health benefits based on eligibility
Weekly direct deposits
Generous referral bonus program
 
 What we’re looking for:
Honor hires amazing caregivers to provide non-medical care for older adults. Do you have experience in paid caregiving? Are you compassionate, patient, caring, and reliable? Do you feel a calling to help others? If so, we’d love to hear from you.
Our requirements:
21 years or older
California Driver's License or ID
Minimum of 6 months of paid caregiving experience OR one of the following certifications: CNA, HHA
Two (2) professional references in senior care
Negative tuberculosis test (TB) or chest X-ray (we pay for this)
Must have skills & qualities:
Lifting and transferring adults
Diaper and brief changing
Bathing and toileting
Punctual, reliable and professional
 
 If you have an HCA, even better!
 
 If you have questions, give us a call at (415)-360-0078. We're here to help!
 
 Thank you for caring!
 "
124,"Skilled Nursing Travel PT Needed in BELMONT, CA",Preferred Healthcare Staffing,"BELMONT, CA","Physical Therapist - Skilled Nursing

Job Summary
 Skilled Nursing facility in Belmont, CA is looking for a Physical Therapist to join their team for a travel assignment starting ASAP. Great compensation package being offered.
For more information contact Tanya by email at Tanya@Preferredregistry.com, by phone at 858-505-0940 or apply online today! Preferred Healthcare offers competitive salary and the best benefits in the industry. Come experience the Preferred difference in your career today!

Requirements
- Current State License
- Current CPR/BLS
- 6 months of experience within the last 5 years as a Physical Therapist
- Frequently move/lift between 50-100 pounds.
Responsibilities
 - Demonstrate clinical reasoning in synthesizing complex evaluation data identifying diagnosis and developing a comprehensive plan of care.
- Perform age appropriate competency skills in area of practice and with respect to individual patient’s problems.
- Follow intervention protocols and alter plan of care appropriately.
- Discharge patient when goals have been met or medical necessity is no longer warrants intervention.
- Work cooperatively with supervisors and peers to contribute to the overall productivity of the team.
- Perform all duties promptly and responsibly in a competent and caring manner.

What We Offer
• Competitive pay package
• Comprehensive training
• Medical, dental, vision, and 401(k) matching
• Retirement planning and savings options
• Continuing Education reimbursement
• Ability to make an impact in the communities we serve
Physical Therapist
PT
Travel
Competitive Salary"
125,Travel Registered Nurse RN Medical Surgical Telemetry,OneStaff Medical,"OAKLAND, CA","Date Posted:2016-12-05
Occupation Category: 29-1141.00 Registered Nurses
JOB DESCRIPTION
Travel Registered Nurse RN Medical Surgical Telemetry
Location:OAKLAND, California
Shift:  12 Hour Day & Night Shift Positions Available
Start Date:  12/24/2018
Speciality:  RN - TELEMETRY
Hiring Organization:   OneStaff Medical

Description:

We. Are. OneStaff. Medical. An independently-owned, nationally-recognized and amazingly awesome staffing firm ready to work for you! A work ethic forged in the Midwest, we’re here to stand by your side and help you find your dream assignment anywhere in this great country. We want the same like-minded, awesome candidates to travel with us. Be bold. Enjoy work again. Let us help.

Now back to what you’re here for; we’re looking for a Travel Registered Nurse RN Medical Surgical Telemetry to join our family, and well, that’s you! So check this out…

A Telemetry Nurse monitors patient’s vital signs with an electrocardiogram or other life sign-measuring device. They usually provide care to patients with gastrointestinal diseases, heart failure, diabetes, and other acute diagnoses. Most often they work in hospitals or other clinical facilities.
Experience Requirements:
Minimum 1 year of current work experience in Travel Registered Nurse RN Medical Surgical Telemetry
California state Healthcare Provider license or willing to obtain
This position may require one or more of these certifications: BLS, ACLS, NIH & possibly others
Benefits:
Are you in? Do we need to further convince you why OneStaff Medical is your ideal travel partner? How about:
A dedicated expert (our recruiter) to be by your side 24/7; every step of the process, and to ensure you get exactly what you are looking for!
All the good stuff like; Medical/Dental/Vision Insurance & 401K
Dream assignments all across the country; from sunny California, down to sun-kissed Florida, we got ‘em!
Travel reimbursement as part of your weekly pay!
Licensure and certification reimbursement to our return travelers, when needed for new assignments!
Some hot-hot-hot referral bonuses! (uh hum, so travel w/ an amigo(a) and get paid $500!)

…and FREE super soft premium scrubs through our partners, FIGs scrubs, to all of our loyal return nurses!
If you have questions about details on this assignment, fill out a QUICK APPLY and one of our recruiting specialists will reach out promptly to talk you through it all.
Contract"
126,ICU RN,Randstad Healthcare,"Greenbrae, CA","It's time to get on the road! We're searching for Intensive Care Unit (ICU) Travel Nurses to fill immediate openings at a hospital in Greenbrae, CA. If this sounds great to you, and you have 2+ years of experience, keep reading and we'll make sure you get all the details.
What will I do? Intensive Care Unit (ICU) Travel Nurses work as a part of a team with very diverse team members (MDs, technicians, specialists, etc.), monitoring and assessing patient status, and administering urgent and critical care as necessary. This includes operating complex machinery in support of the patient's care. You will also be responsible for physically maneuvering unresponsive and immobile patients.
What are the benefits? Weekly take-home pay between $20 and $60 per hour including per- diems-top-tier benefits that help you focus on taking care of your patients and know you're being taken care of, too.
What else do I need to know? A qualified Intensive Care Unit (ICU) Travel Nurse will have an Associate's Degree or Bachelor of Science in Nursing and hold a current/active license as a registered nurse in the state of CA, in addition to current certifications in BLS, ACLS, and other unit specific certifications.
Randstad Healthcare is your career concierge-savvy, smart and right by your side when you're considering a new position, city or job title. Let us help you make your next move: Get in touch with one of our Career Agents today!
Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.

Qualified applicants in San Francisco with criminal histories will be considered for employment in accordance with the San Francisco Fair Chance Ordinance.

We will consider for employment all qualified Applicants, including those with criminal histories, in a manner consistent with the requirements of applicable state and local laws, including the City of Los Angeles' Fair Chance Initiative for Hiring Ordinance."
127,Infusion Oncology Nurse RN,Clinical Management Consultants,"Redwood City, CA","There is an URGENT need for Infusion Oncology Nurses RN in Northern California.
This is the perfect opportunity for new Infusion Nurses who believe in providing quality compassionate care to patients atvarious stages of Cancer to join a well established health system. The OCN Nurse will have strong communication and team-building skills with at least 6 months of Oncology experience.
The Infusion Nurse will join the non-profit organization’s Cancer Clinic to provide a diverse range of therapeutic options specifically designed to accommodate each individuals needs. The Infusion Oncology Nurse will work with team of tenured staff that is devoted to providing high quality, compassionate care to each individual.
The Oncology RN will assess the patients health, detect any changes in symptoms, health or pain and take necessary action to maintain care quality.The Oncology RN with report directly to the Nurse Manager. The Infusion Oncology Nurse will be responsible for administering cancer medication, monitor fluid tubes, check infusion and make sure that medications implemented are not counteracting each other.
This non-profit health system will offer a highly competitive salary and an array of generous benefits. With several locations across California, this position will offer plenty of opportunity for growth and success.

monsterboost5000"
128,Adult Nurse Practitioner,Hueman Risk Adjustment,"Daly City, CA","Description
Hueman is hiring Nurse Practitioners to complete In-Home Health Assessments in the home of Medicare and Medicaid members throughout Daly City, CA.  This position offers certified Nurse Practitioners the opportunity to supplement their income or make a full-time income with a flexible schedule that the NP creates.
Benefits include:
Competitive compensation
Weekly pay
Flexible schedule
Mileage reimbursement (if qualified)
Home assessment training
Patient scheduling assistance
Malpractice insurance coverage
All required supplies provided
Nurse Practitioner/NP Job Education and Experience Requirements: 
Master’s Degree OR commensurate experience and satisfactory completion of NP license
Active State NP license
AANP or ANCC board-certified ANP, AGNP, FNP, and/or GNP
Current BLS certification
12 months experience as a Nurse Practitioner
Qualified Nurse Practitioners seeking this In-Home Health Assessment opportunity, will have the special opportunity to interact with the member in a more intimate setting.  In contrast to a typical clinic visit, the members are in the comfort of their own home, allowing the NP to connect with them on a more effective level.  
Nurse Practitioners performing these in-home health risk assessments are not required to treat or prescribe in the home.  This is strictly a wellness exam including a comprehensive physical assessment, review medical history, perform medication reconciliation as well as some basic patient education.
To learn more about this position, contact Sara Gaver at 904.694.4063 or sara.gaver@hueman.com.
About Hueman:
At Hueman, our job is to help you find yours.
We think happiness should come standard with a job in risk assessment. The job opportunities we provide offer flexibility, extra income and a chance to become part of your local healthcare community. If that sounds like your kind of happiness, let us help you find your next contract healthcare provider job.
Required Skills

Master’s Degree OR commensurate experience and satisfactory completion of NP license
Active State NP license
AANP or ANCC board-certified ANP, AGNP, FNP, and/or GNP
Current BLS certification
12 months experience as a NP in geriatric, adult or family practice."
129,"Retired Nurses, flexible positions in Home Care",Honor Home Care,"Redwood City, CA","92% of Honor’s caregivers love their job.
Why? Because we treat caregivers like true professionals (that’s why we call them Care Pros!). We pay for better performance, offer more convenient and flexible jobs, and provide real-time information they need to care for their clients.
We believe that happy caregivers provide better care, and we are committed to offering the best possible care to our clients. It’s no surprise that Honor is the fastest growing home care company in the Bay Area.
 
 What you get as an Honor employee:
Pay for performance: Compensation is $14-18/hour, with full time and part time positions available, paid overtime, and 1.5x times holiday rate. We pay more for harder to serve clients, and strong performance.
 
 
 Your choice of jobs: Using your phone, you can immediately apply to and pick up jobs based on your availability.
Convenience: As the Bay Area’s largest agency, our large client base allows us to staff you closer to home, and offer additional hours if you’d like more work. And if you ever have a problem, just call our 24/7 Care Pro support line.
Tools to do your job well: Our caregiver app tells you everything you need to know about your clients, has training reminders for specific conditions, lets you write notes after each care visit, see clients’ great feedback on you--and much more.
Other benefits:
Health benefits based on eligibility
Weekly direct deposits
Generous referral bonus program
 
 What we’re looking for:
Honor hires amazing caregivers to provide non-medical care for older adults. Do you have experience in paid caregiving? Are you compassionate, patient, caring, and reliable? Do you feel a calling to help others? If so, we’d love to hear from you.
Our requirements:
21 years or older
California Driver's License or ID
Minimum of 6 months of paid caregiving experience OR one of the following certifications: CNA, HHA
Two (2) professional references in senior care
Negative tuberculosis test (TB) or chest X-ray (we pay for this)
Must have skills & qualities:
Lifting and transferring adults
Diaper and brief changing
Bathing and toileting
Punctual, reliable and professional
 
 If you have an HCA, even better!
 
 If you have questions, give us a call at (415)-360-0078. We're here to help!
 
 Thank you for caring!
 "
130,Travel Registered Nurse RN Case Manager,OneStaff Medical,"SAN FRANCISCO, CA","Date Posted:2018-12-11
Occupation Category: 29-1141.00 Registered Nurses
JOB DESCRIPTION
Travel Registered Nurse RN Case Manager
Location:SAN FRANCISCO, California
Shift:  8:00 am - 4:30 pm includes a 30 min break
Start Date:  12/24/2018
Speciality:  RN - CASE MANAGEMENT
Hiring Organization:   OneStaff Medical

Description:

We. Are. OneStaff. Medical. An independently-owned, nationally-recognized and amazingly awesome staffing firm ready to work for you! A work ethic forged in the Midwest, we’re here to stand by your side and help you find your dream assignment anywhere in this great country. We want the same like-minded, awesome candidates to travel with us. Be bold. Enjoy work again. Let us help.

Now back to what you’re here for; we’re looking for a Travel Registered Nurse RN Case Manager to join our family, and well, that’s you! So check this out…

Case Management Nurses coordinate long-term care for their patients. Their goal is to treat their patients at optimal times to keep them healthy and out of the hospital. As a Case Management Nurse, you’ll likely work with specific groups of patients. You can choose to specialize in treating people with diseases like HIV/AIDS or cancer, or you can work with patients of certain age groups like geriatrics or pediatrics. You’ll also research the latest treatment and procedures, and work with insurance companies to help your patients receive the best possible care in the most cost-effective way.
Experience Requirements:
Minimum 1 year of current work experience in Travel Registered Nurse RN Case Manager
California state Healthcare Provider license or willing to obtain
This position may require one or more of these certifications: BLS & possibly others
Benefits:
Are you in? Do we need to further convince you why OneStaff Medical is your ideal travel partner? How about:
A dedicated expert (our recruiter) to be by your side 24/7; every step of the process, and to ensure you get exactly what you are looking for!
All the good stuff like; Medical/Dental/Vision Insurance & 401K
Dream assignments all across the country; from sunny California, down to sun-kissed Florida, we got ‘em!
Travel reimbursement as part of your weekly pay!
Licensure and certification reimbursement to our return travelers, when needed for new assignments!
Some hot-hot-hot referral bonuses! (uh hum, so travel w/ an amigo(a) and get paid $500!)

…and FREE super soft premium scrubs through our partners, FIGs scrubs, to all of our loyal return nurses!
If you have questions about details on this assignment, fill out a QUICK APPLY and one of our recruiting specialists will reach out promptly to talk you through it all.
Contract"
131,RN Manager Surgical Services OR,Clinical Management Consultants,"San Francisco, CA","A top health system in the San Francisco Bay Area urgently seeks a RN Manager Surgical Services OR to join their expanding Perioperative nursing team.
This well-regarded medical center has 5 busy Operating Rooms and focuses on Oncology, Orthopedics, Bariatric, and GI surgeries. Known throughout the region as a Best Place to Work, the hospital offers high quality patient care over a wide range of services, including Cancer Care, Neurology, Emergency Room, Obstetrics, and Pediatrics.
Reporting to the Chief Nursing Officer and the Nurse Director Surgical Services, the RN Manager Surgical Services OR will oversee 2 Assistant Operating Room Managers and a cohesive team of staff Surgery RNs. The RN Manager Surgical Services OR will be responsible for personnel management, budget planning and monitoring, scheduling, systems improvement, compliance with regulatory requirements and strategic planning.
Tucked along the Northern California Coast in the heart of the San Francisco Bay Area, this coveted community has it all. Breathtaking state parks and beaches, a thriving culinary scene, and top-notch schools make this the ideal place to make your next home whether you prefer the city or a quiet tree-lined street. Weekend getaways to wine country and beautiful Lake Tahoe are just a hop in the car away.
This beloved community medical center is part of a larger health system that offers the RN Manager Surgical Services OR an incredible opportunity for professional advancement. The RN Manager Surgical Services OR will enjoy an extremely competitive salary as well as management bonus structure, relocation assistance, education reimbursement, and generous retirement plan matching.

monsterboost5000"
132,Error loading,Error loading,Error loading,Error loading
133,Adult Nurse Practitioner,Hueman Risk Adjustment,"Brisbane, CA","Description
Hueman is hiring Nurse Practitioners to complete In-Home Health Assessments in the home of Medicare and Medicaid members throughout Brisbane, CA.  This position offers certified Nurse Practitioners the opportunity to supplement their income or make a full-time income with a flexible schedule that the NP creates.
Benefits include:
Competitive compensation
Weekly pay
Flexible schedule
Mileage reimbursement (if qualified)
Home assessment training
Patient scheduling assistance
Malpractice insurance coverage
All required supplies provided
Nurse Practitioner/NP Job Education and Experience Requirements: 
Master’s Degree OR commensurate experience and satisfactory completion of NP license
Active State NP license
AANP or ANCC board-certified ANP, AGNP, FNP, and/or GNP
Current BLS certification
12 months experience as a Nurse Practitioner
Qualified Nurse Practitioners seeking this In-Home Health Assessment opportunity, will have the special opportunity to interact with the member in a more intimate setting.  In contrast to a typical clinic visit, the members are in the comfort of their own home, allowing the NP to connect with them on a more effective level.  
Nurse Practitioners performing these in-home health risk assessments are not required to treat or prescribe in the home.  This is strictly a wellness exam including a comprehensive physical assessment, review medical history, perform medication reconciliation as well as some basic patient education.
To learn more about this position, contact Sara Gaver at 904.694.4063 or sara.gaver@hueman.com.
About Hueman:
At Hueman, our job is to help you find yours.
We think happiness should come standard with a job in risk assessment. The job opportunities we provide offer flexibility, extra income and a chance to become part of your local healthcare community. If that sounds like your kind of happiness, let us help you find your next contract healthcare provider job.
 
 Required Skills

Master’s Degree OR commensurate experience and satisfactory completion of NP license
Active State NP license
AANP or ANCC board-certified ANP, AGNP, FNP, and/or GNP
Current BLS certification
12 months experience as a NP in geriatric, adult or family practice."
134,"Retired Nurses, flexible positions in Home Care",Honor Home Care,"Atherton, CA","92% of Honor’s caregivers love their job.
Why? Because we treat caregivers like true professionals (that’s why we call them Care Pros!). We pay for better performance, offer more convenient and flexible jobs, and provide real-time information they need to care for their clients.
We believe that happy caregivers provide better care, and we are committed to offering the best possible care to our clients. It’s no surprise that Honor is the fastest growing home care company in the Bay Area.
 
 What you get as an Honor employee:
Pay for performance: Compensation is $14-18/hour, with full time and part time positions available, paid overtime, and 1.5x times holiday rate. We pay more for harder to serve clients, and strong performance.
 
 
 Your choice of jobs: Using your phone, you can immediately apply to and pick up jobs based on your availability.
Convenience: As the Bay Area’s largest agency, our large client base allows us to staff you closer to home, and offer additional hours if you’d like more work. And if you ever have a problem, just call our 24/7 Care Pro support line.
Tools to do your job well: Our caregiver app tells you everything you need to know about your clients, has training reminders for specific conditions, lets you write notes after each care visit, see clients’ great feedback on you--and much more.
Other benefits:
Health benefits based on eligibility
Weekly direct deposits
Generous referral bonus program
 
 What we’re looking for:
Honor hires amazing caregivers to provide non-medical care for older adults. Do you have experience in paid caregiving? Are you compassionate, patient, caring, and reliable? Do you feel a calling to help others? If so, we’d love to hear from you.
Our requirements:
21 years or older
California Driver's License or ID
Minimum of 6 months of paid caregiving experience OR one of the following certifications: CNA, HHA
Two (2) professional references in senior care
Negative tuberculosis test (TB) or chest X-ray (we pay for this)
Must have skills & qualities:
Lifting and transferring adults
Diaper and brief changing
Bathing and toileting
Punctual, reliable and professional
 
 If you have an HCA, even better!
 
 If you have questions, give us a call at (415)-360-0078. We're here to help!
 
 Thank you for caring!
 "
135,Travel Registered Nurse RN Emergency Room ER,OneStaff Medical,"SAN FRANCISCO, CA","Date Posted:2018-09-11
Occupation Category: 29-1141.00 Registered Nurses
JOB DESCRIPTION
Travel Registered Nurse RN Emergency Room ER
Location:SAN FRANCISCO, California
Shift:  10 Hour Shift Positions Available
Start Date:  12/24/2018
Speciality:  RN - ER - EMERGENCY ROOM
Hiring Organization:   OneStaff Medical

Description:

We. Are. OneStaff. Medical. An independently-owned, nationally-recognized and amazingly awesome staffing firm ready to work for you! A work ethic forged in the Midwest, we’re here to stand by your side and help you find your dream assignment anywhere in this great country. We want the same like-minded, awesome candidates to travel with us. Be bold. Enjoy work again. Let us help.

Now back to what you’re here for; we’re looking for a Travel Registered Nurse RN Emergency Room ER to join our family, and well, that’s you! So check this out…

Emergency Nurses treat patients in emergency situations where they’re experiencing trauma or injury. These nurses quickly recognize life-threatening problems and are trained to help solve them on the spot. They can work in hospital emergency rooms, ambulances, helicopters, urgent care centers, sports arenas, and more. As an Emergency Nurse, you’ll treat a variety of conditions from sore throats to heart attacks for patients of all ages and backgrounds.
Experience Requirements:
Minimum 1 year of current work experience in Travel Registered Nurse RN Emergency Room ER
California state Healthcare Provider license or willing to obtain
This position may require one or more of these certifications: BLS, TNCC, ACLS, PALS, STABLE, CPI/MAB & possibly others
Benefits:
Are you in? Do we need to further convince you why OneStaff Medical is your ideal travel partner? How about:
A dedicated expert (our recruiter) to be by your side 24/7; every step of the process, and to ensure you get exactly what you are looking for!
All the good stuff like; Medical/Dental/Vision Insurance & 401K
Dream assignments all across the country; from sunny California, down to sun-kissed Florida, we got ‘em!
Travel reimbursement as part of your weekly pay!
Licensure and certification reimbursement to our return travelers, when needed for new assignments!
Some hot-hot-hot referral bonuses! (uh hum, so travel w/ an amigo(a) and get paid $500!)

…and FREE super soft premium scrubs through our partners, FIGs scrubs, to all of our loyal return nurses!
If you have questions about details on this assignment, fill out a QUICK APPLY and one of our recruiting specialists will reach out promptly to talk you through it all.
Contract"
136,Same Day Surgery RN PACU Nurse Bilingual Cantonese,Clinical Management Consultants,"San Francisco, CA","This stable San Francisco community health system is actively interviewing Staff RNs to join its Same Day Surgery and Post Anesthesia Care Unit (PACU). You’ll work with a fantastic group of nurses and tenured leaders in a hospital that's a trusted member of the community.
This hospital, well-known for its dedication and long service to the communities of the Bay Area, has recently undergone an expansion to fulfill its missions. Recently opening a new patient tower, and expanding the Surgical Service Department to 8 Operating Rooms, the Same Day Surgery Nurse will get to work in new state-of-the-art patient care suites with the newest imaging / procedural technologies available.
Reporting to directly to the Manager of Surgical Services, and indirectly to the Director of Perioperative Services, the PACU and Same-Day Nurse will play an important role in the unit and in direct patient care. Working alongside CNOR Operating Room Nurses, CPAN Post Anesthesia Care Nurses, you’ll find a talented and compassionate team of patient focused caregivers.
Offering a full range of Surgical procedures, this technologically advanced unit has amazing surgeons and a tenured nursing team to take care of most patients. Specializing in orthopedics and trauma surgery, the team here is also equipped to handle many other common perioperative procedures. The Post Anesthesia (PACU) Nurse will play an important role in providing Pre-Operative and Post-Operative coordination for this busy service line.
Primarily working with post-surgical patients for both inpatient and ambulatory surgical procedures, the Same Day & PACU RN will monitor patients’ physical and mental conditions, ensuring that their needs are taken care of. You’ll also have frequent interaction with nurses from varied inpatient units, with patient families, and with attending physicians, so good communication and organizational skills will be quite important.
The San Francisco Bay Area is well known to have something for everyone. The artistic type, the gourmand, the outdoors person, and the home-body will all find something comforting. Contemporary street art, murals, galleries, and public installations adorn the streets just about everywhere you look. Hundreds of acres of coastline, nature trails, and parkland surround one of California’s most beautiful cities. With Silicon Valley and San Jose a short distance to the south, Stanford, UC Berkeley, and some of California’s best primary schools, the Bay Area is a great place for theSame Day Surgery / PACU to build a community and continue learning. Connected by Bay Area Rapid Transit and one of the nation’s best networks of buses and light-rails, you’ll find that it’s easy to get where ever you’re going.
The Same Day Surgery RN will play a direct role in supporting the organization’s growth a development plans by supporting outpatient operations. You’ll get to work with internal partners from across the organization on a wide range of improvement projects and programs. For your hard work, you’ll receive a competitive compensation and generous benefits package.

monsterboost5000"
137,Travel Registered Nurse RN Cardiovascular Intensive Care CVICU,OneStaff Medical,"SAN FRANCISCO, CA","Date Posted:2018-12-06
Occupation Category: 29-2031.00 Cardiovascular Technologists and Technicians
JOB DESCRIPTION
Travel Registered Nurse RN Cardiovascular Intensive Care CVICU
Location:SAN FRANCISCO, California
Shift:  7:00 pm - 7:30 am includes a 30 min break
Start Date:  12/24/2018
Speciality:  RN - CVICU
Hiring Organization:   OneStaff Medical

Description:

We. Are. OneStaff. Medical. An independently-owned, nationally-recognized and amazingly awesome staffing firm ready to work for you! A work ethic forged in the Midwest, we’re here to stand by your side and help you find your dream assignment anywhere in this great country. We want the same like-minded, awesome candidates to travel with us. Be bold. Enjoy work again. Let us help.

Now back to what you’re here for; we’re looking for a Travel Registered Nurse RN Cardiovascular Intensive Care CVICU to join our family, and well, that’s you! So check this out…

Cardiovascular Intensive Care Unit Nurses, or CVICU RNs, provide critical care to patients with potentially life-threatening heart conditions. They must observe changes in their patients, analyze charts, change bandages, and communicate effectively with doctors and health care professionals.
Experience Requirements:
Minimum 1 year of current work experience in Travel Registered Nurse RN Cardiovascular Intensive Care CVICU
California state Healthcare Provider license or willing to obtain
This position may require one or more of these certifications: BLS, ACLS & possibly others
Benefits:
Are you in? Do we need to further convince you why OneStaff Medical is your ideal travel partner? How about:
A dedicated expert (our recruiter) to be by your side 24/7; every step of the process, and to ensure you get exactly what you are looking for!
All the good stuff like; Medical/Dental/Vision Insurance & 401K
Dream assignments all across the country; from sunny California, down to sun-kissed Florida, we got ‘em!
Travel reimbursement as part of your weekly pay!
Licensure and certification reimbursement to our return travelers, when needed for new assignments!
Some hot-hot-hot referral bonuses! (uh hum, so travel w/ an amigo(a) and get paid $500!)

…and FREE super soft premium scrubs through our partners, FIGs scrubs, to all of our loyal return nurses!
If you have questions about details on this assignment, fill out a QUICK APPLY and one of our recruiting specialists will reach out promptly to talk you through it all.
Contract"
138,Hospital RN Nurse Case Manager Utilization Review UR,Clinical Management Consultants,"Oakland, CA","An established, trusted, and growing healthcare organization in the San Francisco Bay Area is actively interviewing Nurse Case Managers to fill crucial positions in its Hospital Utilization Review (UR) department. Join an amazing team of Bilingual RN Case Managers and help support a trusted and vital community organization.
This community hospital, in the heart of San Francisco, is actively interviewing RN Case Managers to support its Utilization Review process. This hospital, well-known for its dedication and long service to the communities of the Bay Area, has recently undergone an expansion to fulfill its missions. The UR Nurse will get to work with operations leaders from many different functions of this integrated health care system, supporting each.
Reporting to the RN Director of Care Management, Risk, and Patient Safety, the Hospital Utilization Review UR Nurse will work with a large, multidisciplinary team of Inpatient Certified Case Managers (CCM) and Ambulatory / Outpatient Case Managers to evaluate the hospitals resource use. The Case Manager / Utilization Review Nurse will also get to work alongside UR and CM specialists from the Health Plan to identify areas where shared resources and workflow processes can be improved or better utilized.
Though Concurrent Review will be the primary activity, the Utilization Review / Case Management RN will also get to lead Prospective and Retrospective Reviews in certain situations. You’ll perform on-site, virtual, and telephonic assessments across the entire continuum of care to plan and coordinate the highest quality of care with regards to both compensability and medical necessity.
One of the most important aspects of the Nurse of Utilization Review and Case Management’s role, will be working collaboratively with members of the health plan and hospital, supporting the patients’ families, and interfacing with external stakeholders to help create the best possible outcomes. As the Health Plan continues to add members, and the hospital begins serving a larger part of the community, compassionate care from Case Managers and UR Nurses will make all the difference in establishing the health systems reputation.
The San Francisco Bay Area is well known to have something for everyone. The artistic type, the gourmand, the outdoors person, and the home-body will all find something comforting. Contemporary street art, murals, galleries, and public installations adorn the streets just about everywhere you look. Hundreds of acres of coastline, nature trails, and parkland surround one of California’s most beautiful cities. With Silicon Valley and San Jose a short distance to the south, Stanford, UC Berkeley, and some of California’s best primary schools, the Bay Area is a great place for theUR Utilization Review Nurse to build a community and continue learning. Connected by Bay Area Rapid Transit and one of the nation’s best networks of buses and light-rails, you’ll find that it’s easy to get where ever you’re going.
The Case Manager / Utilization RN will play a direct role in realizing the organization’s growth and development plans. You’ll get the opportunity to work with a wide array internal and external partners, driving the health system’s mission with every decision. For the dedication and hard work that this role will require, the Director will receive a generous benefits package, a competitive compensation, and the job security that comes with a growing and healthy organization.

monsterboost5000"
139,Travel Registered Nurse RN Cardiovascular Operating Room CVOR,OneStaff Medical,"SAN FRANCISCO, CA","Date Posted:2018-12-06
Occupation Category: 29-2031.00 Cardiovascular Technologists and Technicians
JOB DESCRIPTION
Travel Registered Nurse RN Cardiovascular Operating Room CVOR
Location:SAN FRANCISCO, California
Shift:  7:00 pm - 7:30 am includes a 30 min break
Start Date:  12/24/2018
Speciality:  RN - CVOR
Hiring Organization:   OneStaff Medical

Description:

We. Are. OneStaff. Medical. An independently-owned, nationally-recognized and amazingly awesome staffing firm ready to work for you! A work ethic forged in the Midwest, we’re here to stand by your side and help you find your dream assignment anywhere in this great country. We want the same like-minded, awesome candidates to travel with us. Be bold. Enjoy work again. Let us help.

Now back to what you’re here for; we’re looking for a Travel Registered Nurse RN Cardiovascular Operating Room CVOR to join our family, and well, that’s you! So check this out…

Cardiovascular Operating Room Nurse specializes in the care of cardiovascular patients before, during and following surgical procedures. The CVOR nurse participates in the sedation of patients and assists physicians during the procedure by administering medications, monitoring vital signs and applying dressings.
Experience Requirements:
Minimum 1 year of current work experience in Travel Registered Nurse RN Cardiovascular Operating Room CVOR
California state Healthcare Provider license or willing to obtain
This position may require one or more of these certifications: BLS, ACLS & possibly others
Benefits:
Are you in? Do we need to further convince you why OneStaff Medical is your ideal travel partner? How about:
A dedicated expert (our recruiter) to be by your side 24/7; every step of the process, and to ensure you get exactly what you are looking for!
All the good stuff like; Medical/Dental/Vision Insurance & 401K
Dream assignments all across the country; from sunny California, down to sun-kissed Florida, we got ‘em!
Travel reimbursement as part of your weekly pay!
Licensure and certification reimbursement to our return travelers, when needed for new assignments!
Some hot-hot-hot referral bonuses! (uh hum, so travel w/ an amigo(a) and get paid $500!)

…and FREE super soft premium scrubs through our partners, FIGs scrubs, to all of our loyal return nurses!
If you have questions about details on this assignment, fill out a QUICK APPLY and one of our recruiting specialists will reach out promptly to talk you through it all.
Contract"
