Netflix,p_d6c5388de917bc89,/rc/clk?jk=d6c5388de917bc89&fccid=66403b30a2c0d89c&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=430,9,,"Los Angeles, California Legal The Opportunity: Netflix’s Global Labor Relations team is seeking a Coordinator who will provide support to the team. The...","Coordinator, Labor Relations"
"City of Pasadena, CA",p_2771d31142b1f34a,/rc/clk?jk=2771d31142b1f34a&fccid=c2aa6f93633c0369&vjs=3,"Pasadena, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=430,10,"$83,616 - $104,520 a year","Prior supervisory experience in construction, construction inspection, or closely relatedly field is highly desired....",Construction Inspection Supervisor
Structural Group,p_04fe8537497460c9,/rc/clk?jk=04fe8537497460c9&fccid=d19b0071dba381f1&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=440,1,,"In this role, they are expected to become experienced and knowledgeable in restoration methods and processes to include: urethane grouting, epoxy injections...",Construction Field Technicians
TM Wireless,p_d70794123d17067f,/rc/clk?jk=d70794123d17067f&fccid=a53e4c3d32bf3ec5&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=440,2,$15 - $18 an hour,"Some of the information they will be looking at varies from analyze schedule efficiency based on hours worked, customer patterns and reporting variances to...",Labor Analyst
Carmel Landscaping Inc.,p_2a189d42906f9b73,/rc/clk?jk=2a189d42906f9b73&fccid=4a9cc24be2fc2c26&vjs=3,"Sylmar, CA 91392",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=440,3,,A Commercial Landscaping Company is looking for a secretary with experience in the construction industry.,Secretery
"Eldredge Woodworks, Inc.",p_af9f3c677fbce8dd,"/company/Eldredge-Woodworks,-Inc./jobs/General-Contractor-af9f3c677fbce8dd?fccid=be65ca1942dd4363&vjs=3","Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=440,4,"$125,000 - $175,000 a year","* General Contracting: 5 years (Preferred)

License:
 * B or Trade Specific (Preferred)

 $125,000.00 to $175,000.00 /year

 Full-time, Contract",General Contractor
Employnet,p_b0c639b8b8e09d22,/company/Employnet/jobs/Laborer-b0c639b8b8e09d22?fccid=80a11a01e4bd20b3&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=440,5,$13.25 an hour,Loading and unloading,Laborer
Jacobs,p_c33f994c9f6afc4e,/rc/clk?jk=c33f994c9f6afc4e&fccid=de56d7554bea5214&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=440,6,,Prepare and process client requested data or documents that are compliant with contract terms and client specific needs,Intern - LACCD Fall 2018
KHI Medical,p_489c91446da31ea4,/rc/clk?jk=489c91446da31ea4&fccid=34295e8d083ef608&vjs=3,"Los Angeles, CA 90017",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=440,7,,KHI Construction Superintendents are expected to work with and lead their small team of professionals on jobs ranging from equipment installation (surgical...,MEDICAL CONSTRUCTION SUPERINTENDENT
Akupara Games,p_e819392ff10173e4,/company/Akupara-Games/jobs/Character-Rigger-e819392ff10173e4?fccid=48b65ab7f755918d&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=440,8,,The incumbent will be responsible for the creation of creature and humanoid rigs on an upcoming horror game.,3D Character Rigger
"Wefco Rubber Mfg. Co., Inc.",p_befc342b8efc115f,"/company/Wefco-Rubber-Mfg.-Co.,-Inc./jobs/Manufacturing-Skilled-Laborer-befc342b8efc115f?fccid=59689263d0aaeb83&vjs=3","Canoga Park, CA 91304",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=440,9,$15 an hour,"Laborers with special skills, such as manufacturing and production tasks including material handling, machine operation, and utilization of in-process...",Manufacturing Skilled Laborer
PREFERRED COMPUTER REPAIRS,p_d47fe2c8ca54071f,/company/PREFERRED-COMPUTER-REPAIRS/jobs/General-Laborer-d47fe2c8ca54071f?fccid=508d9721da1ae736&vjs=3,"Chatsworth, CA 91311",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=440,10,$13.25 - $14.00 an hour,We are looking for candidates with a strong work ethic and very reliable. You must have 20-20 vision and be in good physical condition.,General Laborer
Saber,p_e1325f9a65c672ac,/rc/clk?jk=e1325f9a65c672ac&fccid=da04a20b064aa11c&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=450,1,"$80,000 - $110,000 a year","Construction experience and knowledge is a definite plus. Experience in Construction, Foundation & Concrete repair is a plus but NOT REQUIRED!...",Outside Sales Representative - Construction
Fireplace Freddie,p_98021701b71e0e63,/rc/clk?jk=98021701b71e0e63&fccid=24a5314cc78a243c&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=450,2,,"Repairs, chimney cleaning, general construction and masonry skills. Must be experienced with high-quality, professional chimney rebuilds, chimney....",Chimney Technician
Thornton Tomasetti.,p_389650e00e516c79,/rc/clk?jk=389650e00e516c79&fccid=9a498dc65e0c60c7&vjs=3,"Los Angeles, CA 90017",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=450,3,,"Structural Engineering, Forensics, Applied Science, Renewal, Property Loss Consulting, Construction Engineering, Protective Design, Facade Engineering,...",Administrative Assistant
IND Construction inc.,p_18236e4fdc6590cf,/company/IND-Construction-inc./jobs/Customer-Service-Representative-18236e4fdc6590cf?fccid=07566f715b3e5b12&vjs=3,"Encino, CA 91316",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=450,4,$14 an hour,"Must be able to work at least 5 days per week (full time), No weekends required. Local small business seeking a Mature and experienced (3+ years) customer...",Customer Service Representative
GUESS?. INC.,p_a779938b07c0928f,/rc/clk?jk=a779938b07c0928f&fccid=b57bd459ac8f7e3f&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=450,5,,"This position is responsible for ensuring the consistency of the fit, specification, construction and quality of the product are as per GUESS standards....",Pattern Maker
Michael Radtke Construction Inc.,p_754352afb126201c,/company/Michael-Radtke-Construction-Inc./jobs/Construction-Worker-Carpenter-754352afb126201c?fccid=23263b233fb8e60f&vjs=3,"Sylmar, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=450,6,,"Looking for an experienced construction worker who is able to travel to job sites and perform work as required including, but not limited to, demolition and...",Construction Worker/Carpenter
ALSA INC,p_af7cede305bdb66c,"/company/Arevalo-Landscaping-Services,-Inc./jobs/General-Labor-af7cede305bdb66c?fccid=1066eb9d1431c116&vjs=3","Whittier, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=450,7,,"We are looking to fill a few General Labor positions in Whittier, CA. This is an interesting opportunity for anybody looking to make some side income. Please...",General Labor
Multi Sales Company,p_de4d30af135afdfb,/company/Multi-Sales-Company/jobs/Production-de4d30af135afdfb?fccid=c29b6e4f52f944b6&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=450,8,$14 - $17 an hour,"Construction or Home Project:. Our benefits package includes Medical, Dental, Vision, 401(k), profit sharing, quarterly bonus opportunities, and a generous time...",Production / Warehouse Associate
International Paper,p_ce81a6f87e70553d,/rc/clk?jk=ce81a6f87e70553d&fccid=deb8e33e6d024fdf&vjs=3,"Carson, CA 90745",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=450,9,,"International Paper (http://www.internationalpaper.com) is the world’s largest paper and forest products company. Primary businesses include paper, packaging...",General Labor
Costco Wholesale,p_82ddc8a1c005efd7,/rc/clk?jk=82ddc8a1c005efd7&fccid=9b77e2b0ccfb3838&vjs=3,"Westminster, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=450,10,,Provides janitorial services and general maintenance of warehouse and grounds...,Maintenance Assistant
HR Direct Services,p_adf405f9f5de8a00,/company/HR-Direct-Services/jobs/General-Labor-Associate-adf405f9f5de8a00?fccid=244a327b3a80c468&vjs=3,"Industry, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=460,1,$11.00 - $12.25 an hour,"HR Direct Services- Is hiring general labor associates , for a 3pl warehouse . Must have shipping and receiving experience. Must be reliable and willing to...",General Labor Associates needed
ABHOW,p_7763ad678c81d930,/rc/clk?jk=7763ad678c81d930&fccid=91ba817b69bd657f&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=460,2,,"Experience/Training – • Up to one year of experience in a related field of building maintenance or construction, or any equivalent combination of training and...",Maintenance 1 (Helper)
CreateRE,p_1980fbcf06357e66,/rc/clk?jk=1980fbcf06357e66&fccid=9c94b85b75ed7313&vjs=3,"El Segundo, CA 90245",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=460,3,,"Expedite Permits with accuracy, strong negotiating skills, construction knowledge and tenacity. CREATE is a Firm Specialized in Modern residential Design...",Construction Drafter
"LKG-CMC, Inc.",p_af11a07569f3ad24,"/company/LKG--CMC,-Inc./jobs/System-Administrator-af11a07569f3ad24?fccid=eb48d4ab74a59a84&vjs=3","Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=460,4,"$68,640 - $76,960 a year","Construction Management, Engineering or any related filed. Experience in a public-sector Program Management / Construction Management office environment is...",System Administrator I
The Madison Square Garden Company,p_4892944a77b4ac1c,/rc/clk?jk=4892944a77b4ac1c&fccid=4d2b33d40412d480&vjs=3,"Inglewood, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=460,5,,Overview The Madison Square Garden Company (MSG) is a world leader in live sports and entertainment experiences. The company presents or hosts a broad array...,"Laborer/Warehouse Worker - Inglewood, CA"
Exact Staffinn11,p_b5c0a0989375f084,/company/Exact-Staffinn11/jobs/Laborer-b5c0a0989375f084?fccid=7cd32f8509a73ddf&vjs=3,"Vernon, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=460,6,$11.00 - $12.50 an hour,Work available for Flower Distribution Company We have 25 openings Two schedules to choose from Weekends only or Mon-Friday 1st shift *Different...,Laborer
Forever 21,p_12c1e8ad8acf2fcc,/rc/clk?jk=12c1e8ad8acf2fcc&fccid=d24462a8530608be&vjs=3,"Los Angeles, CA 90031",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=460,7,,"Include garment measurements, construction details,. No. Want more than just a job?...",Assistant Designer-
Reborn Cabinets Inc.,p_ddc2f50bf6f02979,/company/Reborn-Cabinets-Inc./jobs/Construction-Coordination-ddc2f50bf6f02979?fccid=8a2da0e1ab5caea8&vjs=3,"Anaheim, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=460,8,$15.50 - $16.00 an hour,Construction Administrative Support:. 2+ years of current/recent construction administrative support experience....,Construction Coordination
Delaware North - LAX,p_b189107cceab71d2,/company/Delaware-North---LAX/jobs/Maintenance-Worker-b189107cceab71d2?fccid=bb182ba833b0900f&vjs=3,"Los Angeles, CA 90045",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=460,9,$15 - $20 an hour,"Maintenance Worker ABOUT US Delaware North is one of the largest and most admired, privately held hospitality companies in the world. Founded and owned...",Maintenance Worker
The J. Paul Getty Trust,p_8834f218b8656f7b,/rc/clk?jk=8834f218b8656f7b&fccid=e51ecfcdf30f5e58&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=460,10,$27.83 - $34.79 an hour,"Skilled in woodworking, cabinetry, metalworking, plastics, painting or decorative finishes, and general construction. The J....",Preparator III
Waste Management,p_5bb526566264a8f8,/rc/clk?jk=5bb526566264a8f8&fccid=c91b98a439c0210c&vjs=3,"Azusa, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=470,1,,"Operates a wide variety of heavy equipments vehicles that perform the spreading and compaction of construction demolition, commercial and residential waste...",Primary Heavy Equipment Operator I
Seldat Inc,p_0fd6141f249c522b,/company/Seldat-Inc/jobs/General-Labor-0fd6141f249c522b?fccid=b06a012d2c61ae69&vjs=3,"South El Monte, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=470,2,$11 an hour,"Looking for General laborers for a Drum Company. You will be cleaning, refurbishing or crushing the Plastic Oil Drums depending on the department you work in...",General Labor
Habitat for Humanity ReStore (San Gabriel Valley),p_a3f8452e0fc82c61,/company/San-Gabriel-Valley-Habitat-for-Humanity/jobs/Store-Associate-a3f8452e0fc82c61?fccid=b7d2e7cea2c74aeb&vjs=3,"Azusa, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=470,3,$12.74 an hour,Knowledge of the construction and home repair field. We will be putting applicants through a rigorous selection process....,Store Associate (full-time)
CBRE,p_c011b808bf5f86af,/rc/clk?jk=c011b808bf5f86af&fccid=c9b9e477b3c84b4d&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=470,4,,"Knowledge in MS Project, leases, contracts, and construction practices. Manages all facets of project management (budget, schedule, procurement, quality & risk)...",Associate Director - Commercial Construction
TPC Builders,p_30effc567a5e8348,/company/TPC-Builders/jobs/Residential-Remodel-Working-Forman-30effc567a5e8348?fccid=dad8b7bcece53237&vjs=3,"Burbank, CA 91506",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=470,5,"$50,000 a year","Seeking Working Forman for remodel work. Must have own tools and reliable transportation. Skills required are light electrical, plumbing, window and door...",Residential Remodel Working Forman
Matthews International,p_deb38525d13e782b,/rc/clk?jk=deb38525d13e782b&fccid=c112859cd5d58faa&vjs=3,"Whittier, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=470,6,,"Specific vision abilities required by this job include close vision, distance vision, color vision, peripheral vision, depth perception, and ability to adjust...",General Laborer
"RMG Building, Inc",p_0df0d493124e11df,"/company/RMG-BUILDING,-INC/jobs/Construction-Superintendent-0df0d493124e11df?fccid=bba8b3e316ebd0ea&vjs=3","Walnut, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=470,7,"$60,000 - $115,000 a year",We are a general construction contractor specializing in hospital construction. \*Prior hands on & supervisory experience in hospital construction....,Construction Superintendent
Pacifica Services Inc.,p_a8df4569e9572ec1,/rc/clk?jk=a8df4569e9572ec1&fccid=02e22625f34050cf&vjs=3,"Pasadena, CA 91106",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=470,8,,Our paid program provides first-year interns with a unique opportunity to learn about all facets of the construction industry....,Internship Program
Telecommunications,p_45c0f012ada897df,"/company/TURN-AROUND-COMMUNICATIONS,-INC/jobs/Construction-Supervisor-45c0f012ada897df?fccid=0db8f950351cc3a2&vjs=3","Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=470,9,,"Understanding of OSP/ISP construction. Implement construction policy, escalations procedures, and “loss of service” response practices....",Construction Supervisor
Forever 21,p_3aa755d7dcb22556,/rc/clk?jk=3aa755d7dcb22556&fccid=d24462a8530608be&vjs=3,"Los Angeles, CA 90031",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=470,10,,"Include garment measurements, construction details,. No. Want more than just a job?...",Dream-Assistant Designer
Forest Lawn,p_fd8d80d577f6fc39,/rc/clk?jk=fd8d80d577f6fc39&fccid=57e5d00fe6b7f6e4&vjs=3,"Glendale, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=480,1,,"Specific vision abilities are required by this job include close vision, distance vision, color vision, peripheral vision, depth perception, and ability to...",Maintenance Worker
SK Solar,p_8702a5c677b5a126,/rc/clk?jk=8702a5c677b5a126&fccid=a4a336b7db42a158&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=480,2,,"Interest in solar / construction industry. Oversight of utility incentive and rebate programs. A great opportunity to join a young, dynamic, fast-growing solar...",Assistant Project Manager
Sett Management,p_51582fa0fefb6ae0,/company/Sett-Management/jobs/Business-Process-Consultant-Construction-51582fa0fefb6ae0?fccid=068fa10abe8b96c2&vjs=3,"Playa Vista, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=480,3,,Construction and transportation exp a plus. Immediate project for business process expert....,Business Process Consultant Construction
"MARRS Services, Inc.",p_25bbe28e128f2ca1,/rc/clk?jk=25bbe28e128f2ca1&fccid=a6f27dc21c511bee&vjs=3,"Los Angeles, CA 90012",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=480,4,,"Ability to produce a detailed, integrated, design and construction schedules from a summary engineering schedule and a set of plans and specifications with...",Scheduler
ALBD Electric & Cable,p_4a8e0e32a510b6df,/company/ALBD-Electric-&-Cable/jobs/Labor-4a8e0e32a510b6df?fccid=e3b1bb973e57a2e5&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=480,5,$14 - $18 an hour,"Specific vision abilities required by this job include close vision, distance vision, peripheral vision, depth perception, and ability to adjust focus....",Labor / Electrical Underground
Seldat Staffing,p_38d0aad088a70e4e,/company/Seldat-Staffing/jobs/General-Laborer-38d0aad088a70e4e?fccid=feed81d67db20000&vjs=3,"El Monte, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=480,6,$11 an hour,Tour the facility today and start tomorrow General Labor Associates needed long term work Plastic Drum company Temp - Hire First shift 4:00 am or 5:00 am...,General Laborer
GreenTech Construction,p_535300b2bd725183,/company/GreenTech-Construction/jobs/Join-Our-Solar-Dealer-Program-535300b2bd725183?fccid=d773d5e941a14fd0&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=480,7,,$2.80/watt baseline Build your solar business with less headache! We manage everything from site to PTO so you can focus on selling. Our company has 10 years...,Join our Solar Dealer Program!
Athreya - lets all be healthy,p_b1759153493f6fb1,/company/Athreya-lets-all-be-healthy/jobs/Werehouse-General-Labor-b1759153493f6fb1?fccid=c8a55b926e875a09&vjs=3,"Duarte, CA 91010",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=480,8,,No prior experience required. Small business is looking for a full-time warehouse / general labor candidate to help with capsule manufacture and various...,Werehouse general labor/ capsule manufacture
KPS ALARMS,p_a888bfe222e05512,/rc/clk?jk=a888bfe222e05512&fccid=80bbd84d685f2dc9&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=480,9,,Applicants must have minimum of 1 year experience in residential fire sprinkler construction. Looking for CPVC Residential Fire Sprinkler Service and Finish...,Fire Sprinkler Service/Trim
Terranea Resort,p_8309d17f61e16bc5,/rc/clk?jk=8309d17f61e16bc5&fccid=00481eecc4553f33&vjs=3,"Rancho Palos Verdes, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=480,10,,This position will conduct quantitative and qualitative labor analysis initially across the Food and Beverage Division with 800 employees to optimize company...,Labor Analyst
"MB, Inc.",p_4861e039603a8f5b,"/company/Millwork-Brothers,-Inc/jobs/Administrative-Assistant-4861e039603a8f5b?fccid=0566057a39d82c05&vjs=3","Cerritos, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=490,1,$14 - $17 an hour,Or a construction background. 2 years of administrative assistant in construction or commercial contracting industry....,Administrative Assistant ($14-$17)
Logan Construction,p_39ded37b5837b9c5,/company/Logan-Construction/jobs/Carpenter-Framer-39ded37b5837b9c5?fccid=fd7867266939c1c5&vjs=3,"Pasadena, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=490,2,$15 - $30 an hour,"large home remodel. need carpenters to roll trusses, pick up, set doors and windows, interior framing. multiple projects in area. can turn into full time...",carpenters/framers
COA,p_5c626a36e0d59bcf,/company/COA/jobs/Quality-Control-Inspector-5c626a36e0d59bcf?fccid=e35d570b9b084ced&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=490,3,,Experience in the fashion industry and understanding of sewing and construction of garments is required. Looking for Quality Control Inspector for women's...,Quality Control Inspector/ Production assistant
Cook Brothers Insulation Inc.,p_ddc2eac84deff7a4,/company/Cook-Brothers-Insulation-Inc./jobs/Insulator-Helper-ddc2eac84deff7a4?fccid=2fd826dd671038ca&vjs=3,"Downey, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=490,4,$13 - $15 an hour,No prior work experience or education is required but general construction experience is preferred. We are located in Downey but this is a construction position...,Insulator Helper
The Wonderful Company LLC,p_46b5ca0a3c5cce4e,/rc/clk?jk=46b5ca0a3c5cce4e&fccid=76fb91a132a75329&vjs=3,"Los Angeles, CA 90064",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=490,5,,"Competitive benefits package including Medical (including 24/7 online access to a physician), Vision, Dental, and 401k with match eligibility....",PR Coordinator
"RMG Building, Inc",p_f004e5f3f46ce36a,"/company/RMG-BUILDING,-INC/jobs/Construction-Assistant-Superintendent-f004e5f3f46ce36a?fccid=bba8b3e316ebd0ea&vjs=3","Walnut, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=490,6,$30 - $40 an hour,"Construction Assistant Superintendent:. Needed for our team oriented Hospital Construction Company. Ability to interface with sub contractor’s, clients,...",Construction Assistant Superintendent
Brookfield Properties,p_0e87f58eccaef3fc,/rc/clk?jk=0e87f58eccaef3fc&fccid=221084f68f849cf1&vjs=3,"Los Angeles, CA 90017",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=490,7,,"Implement general contracting activities for new construction and construction improvement projects. Bachelor’s Degree in Construction Management, Architecture,...","Director, Construction"
Glendale Memorial Hospital and Health Center,p_4f7866a3a10cc71a,/rc/clk?jk=4f7866a3a10cc71a&fccid=e309b8a71206cc5c&vjs=3,"Glendale, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=490,8,,"Supervises the full spectrum of activities for facilities planning, operations, maintenance, construction, contracts, budgeting, and safety....",Supervisor of Facilities Management
"PCL Construction Services, Inc.",p_080e7509ef504e10,/rc/clk?jk=080e7509ef504e10&fccid=73c309830cebe205&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=490,9,,"Computer literate with working knowledge of Microsoft Office (including Outlook, Word, and Excel) and other construction industry related software....",Document Control Coordinator
Strategic Materials Inc.,p_d74fcd65a5bc2aee,/rc/clk?jk=d74fcd65a5bc2aee&fccid=462177fc296ce4c0&vjs=3,"Vernon, CA 90058",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=490,10,$12 an hour,"General Labor in Vernon, CA – Recyclable and Plastic industry Job Would you like to grow your skills in a challenging and rewarding career with a growing...",General Labor - Bilingual - Recycling Plant
SureSite Consulting Group LLC,p_ff50272c1f8dafc9,/rc/clk?jk=ff50272c1f8dafc9&fccid=393d31ef4c141a7b&vjs=3,"Los Angeles, CA 90005",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=500,1,,"Typically, will report daily to either a Construction Field Technician III or Construction Manager. Knowledge of power and hand tools for construction....",Construction Field Technician I
AEG,p_370bf900a5da8091,/rc/clk?jk=370bf900a5da8091&fccid=2425c8af73936c8e&vjs=3,"Los Angeles, CA 90015",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=500,2,,"Hands on and the ability to work as a team member, performs skilled carpentry work in the maintenance, repair, alteration and construction of buildings,...",Carpenter
Sky Climber,p_b2a4c5cc1ec57368,/rc/clk?jk=b2a4c5cc1ec57368&fccid=7a5af17656290f34&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=500,3,,"General Labor / Rigger On a day-to-day basis, the position will entail: Carrying / installing / rigging suspended scaffold on customer sites Loading /...",General Labor / Rigger
Uneek Jewelry,p_8f7de7cf6d9a7606,/company/Uneek-Jewelry/jobs/Jewelry-Quality-Control-8f7de7cf6d9a7606?fccid=a07f641f2e83805e&vjs=3,"Los Angeles, CA 90013",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=500,4,,Inspect and review its construction and assembly. Jewelry Quality Control*....,Jewelry Quality Control
Create RE,p_fd6b0a0f6be08771,/rc/clk?jk=fd6b0a0f6be08771&fccid=4845b115b46b6c73&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=500,5,,"Knowledge of construction materials. Do you have construction material knowledge? Managing inventory of furniture, staging supplies, construction materials and...",Logistics Driver
"JM Fiber Optics, Inc.",p_2efa25d03778aa8a,"/company/JM-Fiber-Optics,-Inc./jobs/Assistant-Safety-Coordinator-2efa25d03778aa8a?fccid=5fbc0ce5c15cd752&vjs=3","Los Angeles, CA 90059",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=500,6,$20 an hour,"Background experience in telecommunications or construction related field. JM Fiber Optics, Inc....",Assistant Safety Coordinator
OS4Labor-Paramount,p_382f7a0900a97d48,/company/OS4Labor--Paramount/jobs/Heavy-Light-General-Labor-382f7a0900a97d48?fccid=500a8764f61f7fdd&vjs=3,"Rancho Dominguez, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=500,7,$13.75 - $14.25 an hour,There is a flood of new openings! 1st shift $13.75/hour 2nd shift $14.25/hour General labor light and heavy! Please call us 562-232-0240 or better yet...,Heavy & Light General Labor
Pacific Outdoor Living,p_0f9889c2870fb00a,/company/Pacific-Outdoor-Living/jobs/Landscape-Laborer-0f9889c2870fb00a?fccid=c7ce3589907e1a77&vjs=3,"Sun Valley, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=500,8,"$1,000 - $1,300 a week","Pacific Outdoor Living, full landscape design & construction company is hiring skilled landscape laborers to be in charge of a crew.*....",Landscape Laborer
Farwest Corrosion Control Company,p_e98f3a1bfa34b522,/company/Farwest-Corrosion-Control-Company/jobs/Estimating-Assistant-e98f3a1bfa34b522?fccid=1036c83113032409&vjs=3,"Downey, CA 90241",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=500,9,,"Construction experience preferred, but not required. Finding potential bid opportunities on various computer based subscription sites....",Estimating Assistant
Northrop Grumman,p_bb6a0a31fda5a45f,/rc/clk?jk=bb6a0a31fda5a45f&fccid=11619ce0d3c2c733&vjs=3,"Redondo Beach, CA 90278",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=500,10,,"Working knowledge of fire and panic safety codes, ordinances, standards and inspection practices pertaining to building use, design and construction....",Fire Protection Officer/ Chemical Handler 3
