,0,1,2,3
56,"Certified Medical Assistant (Outpatient), Full Time, Selma Central Medical Office",Adventist Health Physicians Network - North Glendale,"Selma, CA","Certified Medical Assistant (Outpatient), Full Time, Selma Central Medical Office - 06058 
Organization
: Central California Region 
Primary Location
: United States-California-Selma 
Position Status: Full-time regular 
Job Posting
: Apr 20, 2018, 10:51:47 PM 
Shift
: Day Shift 
 Nursing Support 
Description
: 
Adventist Health is more than an award-winning health system. We provide whole-person care to our communities and champion the greater good - from the operating room to the boardroom, we are driven by our unique passion to live God's love through health, wholeness and hope. From Oregon to Oahu, we have a calling to always do more. Now is your chance to apply your passion to our mission.
 We're looking for someone to join our team as a Certified Medical Assistant (Outpatient) who:
Assists in planning, providing, and evaluating nursing care for patients and in coordinating nursing care activities with other health care disciplines under the guidance of a registered nurse (RN), licensed vocational nurse (LVN) or physician. Works as a team with other staff members to achieve patient care objectives. Identifies and seeks solutions for any clinical problems and reports them to the affected department.
 Essential Functions:
Sets up exam rooms and checks in patients. Maintains a patient recall system, including continuity of care log for lab tests, referrals and transfers.
Assists the physician with office procedures: preparing instruments needed for suturing, providing equipment and solutions for biopsies, providing supplies needed for splinting, etc.
Obtains vital signs, and reports significant findings and pertinent patient observations to clinic physician.
Performs audiometry and vision testing.
Performs other job-related duties as assigned.
  Qualifications
: 
You'll be successful with the following qualifications:
 Education: 
High School Education/GED or equivalent: Preferred
Bachelor's Degree or equivalent combination of education/related experience: Preferred
 Required Licenses/Certifications: 
Basic Life Support (BLS) Health Care Provider certification: Required
Phlebotomy certificate: Preferred
Medical Assistant (CMA) certification: Required
 "
57,Physical Therapist Assistant - PRN,Intergro Rehab Services,"Fresno, CA","Company Description

Providing Physical, Occupational and Speech Therapy services in the Skilled Nursing and Home Health settings throughout California.
Intergro Rehab Services is a contract therapy company, founded in 1990. Intergro values integrity, honesty and doing the right thing for our patients, the facilities we serve and our company. The passion we possess for our industry prompts us to continue on a journey of growth and improvement that compels us to be the best.
Fresno (/frzno/ FREZ-no (Spanish for ""ash tree"") is a city in California, United States, and the county seat of Fresno County. It covers about 112 square miles in the center of the San Joaquin Valley, the southern portion of the California's Central Valley. With a census-estimated 2016 population of 520,000,Fresno is the fifth-most populous city in California, the most populous city in the Central Valley, the most populous inland city in California, and the 34th-most populous city in the nation.



Job Description

JOB SUMMARY:
To assist in providing appropriate aspects of quality patient care, under the supervision of licensed therapists.
ESSENTIAL FUNCTIONS:
Implements and executes on established patient treatment plan under the supervision of a therapist.
Communicates with patients, families, referring physicians and other members of the team.
Develops and enhances clinical and professional skills through knowledge and professional associations.
Provides timely documentation as required by insurance provider to meet licensing, certification, regulatory, reimbursement requirements and physician treatment plan.
Reports any changes in patient status or needs to supervising therapist on a timely basis.
Prepares and submits patient charges accurately to provide appropriate billing information.
Uses professional judgment to ensure safety of self, patients and others at all times.
Attends required meetings, in-services and functions as designated by the Director of Rehab and/or Area Manager.
Effectively communicates with Therapists concerning patients response to treatment plan. Provides constructive feedback to rehab techs/aides.
Coordinates treatment goals with other team members.
Maintains valid licensure, certification or equivalent as requested by appropriate state agency.
Conforms to all safety rules and use all appropriate safety equipment.
Anything else as your supervisor and/or executive management may assign and/or require.


Qualifications

EDUCATION AND EXPERIENCE:
Education required:Minimum of Associate of Arts in Physical Therapy Assistant.
Licensure/Certification:Licensure or Certification as required by State guidelines. Current CPR Certification.
Experience:1 year Physical Therapy Assistant experience preferred.
1-2 years experience in a residential/assisted living or skilled nursing facility preferred.
Graduates in Physical Therapy Assistant program will be considered.
ESSENTIAL PHYSICAL TASKS:
Must be able to move intermittently throughout the workday.
Must be able to lift up and over 100 pounds with assistance according to residents abilities.
Must be able to sit for extended periods of time and walk for extended periods of time.
Must be able to travel whether by car and/or plane as necessary to reach assigned destination in a reasonable time frame.
Must be able to bend, squat, push, stoop, and pull as needed especially in fulfilling patient care activities.
Must be able to meet the general health requirements set forth by the policies of this facility, including a physical examination.
TYPICAL WORKINGCONDITIONS:
May be exposed to blood, body fluids, burns, infectious diseases, air contaminants (including tobacco smoke), hazardous chemicals, and to the Hepatitis B virus, and will be responsible for following company safety policies and procedures and Health Department regulations regarding contact with any of the above.


Additional Information

All your information will be kept confidential according to EEO guidelines."
58,"Physical Therapist Assistant (PTA), LSP, Full-Time, 8 Hour","Community Medical Centers of Fresno, CA","Fresno, CA","Overview
Community Regional Medical Center is the flagship hospital of Community Medical Centers – a private, not-for-profit healthcare system based in Fresno, California, and the largest healthcare provider and private employer in central California. We measure up with top hospitals nationally and are the 3rd largest in California. With 685 beds, we are home to the only Level 1 Trauma and comprehensive burn centers between Los Angeles and Sacramento. The 56,000 square-foot emergency department is one of the largest and busiest in the state.
 We have an 84 bed Level 3 NICU and a brand new pediatric specialty care unit. Future plans include building a women and children’s facility on campus and expanding with 65 additional beds. Our hospital serves 2.5 million people within 9 counties, averaging a daily census of 641 patients. We’re affiliated with UCSF as a teaching facility and have trained 3,000 Medical Doctor’s to date plus remain investing in research and training grants.
Responsibilities
Assists Physical Therapists in providing care to patients. Performs physical therapy procedures and treatments, as delegated by a Licensed Physical Therapist, designed to restore function, relieve pain, and prevent permanent disability. Responsibilities include selecting therapeutic exercises and equipment most appropriate for treatment, assessing and recording patients' responses and progress, and determining when to adjust or advance patients from less to more strenuous exercises. Functions within established technical standards and guidelines, but may receive further technical guidance and direction from the Licensed Physical Therapist in handling unusual situations.
Qualifications
EXPERIENCE AND EDUCATION:MINIMUM REQUIRED:
High school diploma/GED.
PREFERRED: Associate's degree in Physical Therapy or related field.
 LICENSES/CERTIFICATIONS:MINIMUM REQUIRED:
Current licensure for California Physical Therapist Assistant or eligible for licensure.
Current BLS certification. "
59,Resident Assistant,Five Star Senior Living,"Fresno, CA","At this time, we are seeking a Resident Assistant to join our team!
Responsibilities
Gives report to the Nurse or designated charge person at the end of the shift.
Reports any changes to the Nurse or designated charge person immediately for determination of contacting the on-call Nurse.
Reminding residents to take medication, opening containers for residents, opening prepackaged medication for residents, reading the medication label to residents, observing residents while they take medication, checking the self-administered dosage against the label of the container, and reassuring residents that they have obtained and are taking the dosage as prescribed.
Supervise, assist or provide showers and baths.
Supervise, assist residents to dress/undress.
Assure the cleanliness and dignity of each resident.
Qualifications
Vital signs; Medication supervision (within the scope of the state regulations);
Read, write, speak and understand the English language.
Freedom from illegal use of drugs.
Freedom from use and effects of use of drugs and alcohol in the workplace.
Persons who have been found guilty by a court of law of abusing, neglecting, or mistreating individuals in a health care related setting are ineligible for employment in the position.
Demonstrates effective time management skills.
Must have valid, unrestricted certification in the state (CNA desired) and maintain CEU's.
CPR/First Aid Certification desired (unless required by the state)."
60,Certified Occupational Therapy Assistant - (COTA)- Travel,United Health Care Staffing,"Fresno, CA","Certified Occupational Therapy Assistant (COTA)- TRAVEL
Full Time or Part time
START ASAP
Experience in LTC/SNF is strongly preferred
Job Location: Fresno, CA

Education Level: Certified Occupational Therapy Assistant License


we are proud to be recognized as one of the nation's leading staffing services companies. For more than 10 years, we've been working closely with rehabilitation, nursing, allied health and other healthcare clinicians helping them achieve their goals through innovative therapy and wellness programs. We assist in finding great jobs for healthcare workers and promoting their careers. Our staffing help will elevate your career as a therapist, helping you fulfill your own potential.

We are currently looking for a Certified Occupational Therapy Assistant - COTA to improve the lives of the people we serve through compassion and innovation in healthcare.

The Certified Occupational Therapy Assistant will be primarily responsible for:
Direct patient care
Planning and implementing specific treatment programs for individual patients according to the principles and practices of occupational therapy in the system
Being flexible to meet the needs of the system within many different facilities
Assisting the occupational therapist in evaluation and assessment of clients of varying diagnoses and ages within the scope of the code of ethics and the law
Initiating and performing screening process and collects information for the OTR/LOT's review, as delegated and as appropriate
Collecting data or information for the evaluation as delegated by the OTR, as appropriate
Executing appropriate treatment plans for patients, as recommended by the Occupational Therapist
Demonstrating competency in performing a variety of treatment skills such as therapeutic exercise, modalities, ADL's, functional training, and procuring and instructing clients in equipment use per Occupational Therapist's recommendations
Identifying and implementing appropriate client/family education in consultation with the Occupational Therapist
Developing and maintaining high quality occupational therapy services in the clinic to clients' diagnoses and ages
Demonstrating competency in clinically supervising rehabilitation technicians in consultation with the Occupational Therapist
Demonstrating competency in clinically supervising occupational therapy assistant students in consultation with the Occupational Therapist

The Certified Occupational Therapy Assistant must:
Be a graduate of an approved two-year program for Occupational Therapy Assistants as approved by the A.O.T.A., and eligible for licensure by the Board of Occupational Therapy Examiners for the state in which the facility resides
Have successfully completed an Occupational Therapy Assistant curriculum approved by the A.O.T.A.
Have a current CPR certification and maintain same
One year of rehabilitation experience with adult and pediatric is preferred

Medical Requirements
Current Tuberculosis (TB) Test or Chest X-ray (Within the last 12months)
Titers for: Varicella (Chickenpox), MMR (Measles, Mumps, Rubella), and Hepatitis B. A titer is a blood test that checks your immune status to vaccinations (immunizations) you may have received in the past.
Proof of Vaccination for Adult Tdap (Tetanus, Diphtheria, Pertussis)
Proof of Physical exam (Within the last 12months)


For consideration,  please contact Carol Rodriguez at crodriguez@uhcstaffing.com or call at 408-439-9341"
61,"Certified Medical Assistant (Outpatient), Temporary, Selma Central Medical Office",Adventist Health Physicians Network - North Glendale,"Selma, CA","Certified Medical Assistant (Outpatient), Temporary, Selma Central Medical Office - 06060 
Organization
: Central California Region 
Primary Location
: United States-California-Selma 
Position Status: Full-time temporary 
Job Posting
: Apr 20, 2018, 10:49:58 PM 
Shift
: Day Shift 
 Nursing Support 
Description
: 
Adventist Health is more than an award-winning health system. We provide whole-person care to our communities and champion the greater good - from the operating room to the boardroom, we are driven by our unique passion to live God's love through health, wholeness and hope. From Oregon to Oahu, we have a calling to always do more. Now is your chance to apply your passion to our mission.
 We're looking for someone to join our team as a Certified Medical Assistant (Outpatient) who:
Assists in planning, providing, and evaluating nursing care for patients and in coordinating nursing care activities with other health care disciplines under the guidance of a registered nurse (RN), licensed vocational nurse (LVN) or physician. Works as a team with other staff members to achieve patient care objectives. Identifies and seeks solutions for any clinical problems and reports them to the affected department.
 Essential Functions:
Sets up exam rooms and checks in patients. Maintains a patient recall system, including continuity of care log for lab tests, referrals and transfers.
Assists the physician with office procedures: preparing instruments needed for suturing, providing equipment and solutions for biopsies, providing supplies needed for splinting, etc.
Obtains vital signs, and reports significant findings and pertinent patient observations to clinic physician.
Performs audiometry and vision testing.
Performs other job-related duties as assigned.
  Qualifications
: 
You'll be successful with the following qualifications:
 Education: 
High School Education/GED or equivalent: Preferred
Bachelor's Degree or equivalent combination of education/related experience: Preferred
 Required Licenses/Certifications: 
Basic Life Support (BLS) Health Care Provider certification: Required
Phlebotomy certificate: Preferred
Medical Assistant (CMA) certification: Required
 "
62,Physical Therapy Assistant - PRN,Intergro Rehab Services,"Fresno, CA","Company Description

Providing Physical, Occupational and Speech Therapy services in the Skilled Nursing and Home Health settings throughout California.
Intergro Rehab Services is a contract therapy company, founded in 1990. Intergro values integrity, honesty and doing the right thing for our patients, the facilities we serve and our company. The passion we possess for our industry prompts us to continue on a journey of growth and improvement that compels us to be the best.


Job Description

PRN
Intergro Rehab Services

STAFF POSITION DESCRIPTION
POSITION TITLE:Physical Therapy Assistant
JOB SUMMARY:
To assist in providing appropriate aspects of quality patient care, under the supervision of licensed therapists.
ESSENTIAL FUNCTIONS:
Implements and executes on established patient treatment plan under the supervision of a therapist.
Communicates with patients, families, referring physicians and other members of the team.
Develops and enhances clinical and professional skills through knowledge and professional associations.
Provides timely documentation as required by insurance provider to meet licensing, certification, regulatory, reimbursement requirements and physician treatment plan.
Reports any changes in patient status or needs to supervising therapist on a timely basis.
Prepares and submits patient charges accurately to provide appropriate billing information.
Uses professional judgment to ensure safety of self, patients and others at all times.
Attends required meetings, in-services and functions as designated by the Director of Rehab and/or Area Manager.
Effectively communicates with Therapists concerning patients response to treatment plan. Provides constructive feedback to rehab techs/aides.
Coordinates treatment goals with other team members.
Maintains valid licensure, certification or equivalent as requested by appropriate state agency.
Conforms to all safety rules and use all appropriate safety equipment.
Anything else as your supervisor and/or executive management may assign and/or require.
EDUCATION AND EXPERIENCE:
Education required: Minimum of Associate of Arts in Physical Therapy Assistant.
Licensure/Certificationor Certification as required by State guidelines. Current CPR Certification.
Experience:1 year Physical Therapy Assistant experience preferred.
1-2 years experience in a residential/assisted living or skilled nursing facility preferred.
Graduates in Physical Therapy Assistant program will be considered.
ESSENTIAL PHYSICAL TASKS:
Must be able to move intermittently throughout the workday.
Must be able to lift up and over 100 pounds with assistance according to residents abilities.
Must be able to sit for extended periods of time and walk for extended periods of time.
Must be able to travel whether by car and/or plane as necessary to reach assigned destination in a reasonable time frame.
Must be able to bend, squat, push, stoop, and pull as needed especially in fulfilling patient care activities.
Must be able to meet the general health requirements set forth by the policies of this facility, including a physical examination.
TYPICAL WORKING CONDITIONS:
May be exposed to blood, body fluids, burns, infectious diseases, air contaminants (including tobacco smoke), hazardous chemicals, and to the Hepatitis B virus, and will be responsible for following company safety policies and procedures and Health Department regulations regarding contact with any of the above.


Qualifications

null

Additional Information

All your information will be kept confidential according to EEO guidelines."
63,"Staffing Assistant, Psychiatric Care, Part-Time, 8hr","Community Medical Centers of Fresno, CA","Fresno, CA","Community Medical Centers has been providing central California with the highest level of care available in the region. Community Regional Medical Center measures up with top hospitals nationally and is the 3rd largest in California! With 685 beds, we are home to the only comprehensive Burn and Level I Trauma center between Los Angeles and Sacramento. The 56,000 square-foot emergency department is one of the largest and busiest in California! We have an 84-bed Level III NICU and plan to significantly expand pediatric specialty care. Our hospital serves 2.5 million people within 9 counties, averaging a daily census of 641 patients. We�re affiliated with UCSF as a teaching facility; trained 3,000 Medical Doctor�s to date plus continuous invests in research and training grants.
Collaborates with clinical managers and supervisors to anticipate and meet daily staffing needs. Maintains staffing office records and is responsible for updating and printing schedules for nursing staff for assigned clinical units.
High school graduate/GED. Three years professional experience in a healthcare setting. PREFERRED: Five years of professional medical/hospital experience including two or more years providing specialized clerical support to a hospital department."
64,Certified Occupational Therapy Assistant - (COTA)- Travel,United Health Care Staffing,"Fresno, CA","Certified Occupational Therapy Assistant (COTA)- TRAVEL
Full Time or Part time
START ASAP
Experience in LTC/SNF is strongly preferred
Job Location: Fresno, CA

Education Level: Certified Occupational Therapy Assistant License


we are proud to be recognized as one of the nation's leading staffing services companies. For more than 10 years, we've been working closely with rehabilitation, nursing, allied health and other healthcare clinicians helping them achieve their goals through innovative therapy and wellness programs. We assist in finding great jobs for healthcare workers and promoting their careers. Our staffing help will elevate your career as a therapist, helping you fulfill your own potential.

We are currently looking for a Certified Occupational Therapy Assistant - COTA to improve the lives of the people we serve through compassion and innovation in healthcare.

The Certified Occupational Therapy Assistant will be primarily responsible for:
Direct patient care
Planning and implementing specific treatment programs for individual patients according to the principles and practices of occupational therapy in the system
Being flexible to meet the needs of the system within many different facilities
Assisting the occupational therapist in evaluation and assessment of clients of varying diagnoses and ages within the scope of the code of ethics and the law
Initiating and performing screening process and collects information for the OTR/LOT's review, as delegated and as appropriate
Collecting data or information for the evaluation as delegated by the OTR, as appropriate
Executing appropriate treatment plans for patients, as recommended by the Occupational Therapist
Demonstrating competency in performing a variety of treatment skills such as therapeutic exercise, modalities, ADL's, functional training, and procuring and instructing clients in equipment use per Occupational Therapist's recommendations
Identifying and implementing appropriate client/family education in consultation with the Occupational Therapist
Developing and maintaining high quality occupational therapy services in the clinic to clients' diagnoses and ages
Demonstrating competency in clinically supervising rehabilitation technicians in consultation with the Occupational Therapist
Demonstrating competency in clinically supervising occupational therapy assistant students in consultation with the Occupational Therapist

The Certified Occupational Therapy Assistant must:
Be a graduate of an approved two-year program for Occupational Therapy Assistants as approved by the A.O.T.A., and eligible for licensure by the Board of Occupational Therapy Examiners for the state in which the facility resides
Have successfully completed an Occupational Therapy Assistant curriculum approved by the A.O.T.A.
Have a current CPR certification and maintain same
One year of rehabilitation experience with adult and pediatric is preferred

Medical Requirements
Current Tuberculosis (TB) Test or Chest X-ray (Within the last 12months)
Titers for: Varicella (Chickenpox), MMR (Measles, Mumps, Rubella), and Hepatitis B. A titer is a blood test that checks your immune status to vaccinations (immunizations) you may have received in the past.
Proof of Vaccination for Adult Tdap (Tetanus, Diphtheria, Pertussis)
Proof of Physical exam (Within the last 12months)


For consideration, please contact Carol Rodriguez at crodriguez@uhcstaffing.com or call at 408-439-9341"
65,"Medical Assistant (Outpatient), Temporary, Reedley Women's",Adventist Health Physicians Network - North Glendale,"Reedley, CA","Medical Assistant (Outpatient), Temporary, Reedley Women's - 04875 
Organization
: Adventist Health Reedley 
Primary Location
: United States-California-Reedley 
Position Status: Full-time temporary 
Job Posting
: Apr 6, 2018, 8:18:18 PM 
Shift
: Day Shift 
 Nursing Support 
Description
: 
Adventist Health is more than an award-winning health system. We provide whole-person care to our communities and champion the greater good - from the operating room to the boardroom, we are driven by our unique passion to live God's love through health, wholeness and hope. From Oregon to Oahu, we have a calling to always do more. Now is your chance to apply your passion to our mission.
 People in rural or underserved communities are often at a disadvantage when it comes to accessing healthcare, and that’s why we began opening rural health clinics to improve access in the regions we serve. Each location is as unique as the special communities they support. Adventist Health has one of the largest networks of rural health clinics in California, representing 20 percent of the rural health clinics in the state. We are also one of the largest in the nation, providing care to more than 313,000 individuals in underserved rural communities in California, Oregon and Hawaii.
 We're looking for someone to join our team as a Medical Assistant (Outpatient) who:
Assists in planning, providing, and evaluating nursing care for patients and in coordinating nursing care activities with other health care disciplines under the guidance of a registered nurse (RN), licensed vocational nurse (LVN) or physician. Works as a team with other staff members to achieve patient care objectives. Identifies and seeks solutions for any clinical problems and reports them to the affected department.
 Essential Functions:
Sets up exam rooms and checks in patients. Maintains a patient recall system, including continuity of care log for lab tests, referrals and transfers.
Assists the physician with office procedures: preparing instruments needed for suturing, providing equipment and solutions for biopsies, providing supplies needed for splinting.
Obtains vital signs. Reports significant findings and pertinent patient observations to clinic physician. Performs venipunctures as ordered.
Performs audiometry and vision testing.
Performs other job-related duties as assigned.
  Qualifications
: 
You'll be successful with the following qualifications:
 Education: 
High School Education/GED or equivalent: Preferred
Bachelor's Degree or equivalent combination of education/related experience: Preferred
 Required Licenses/Certifications: 
Basic Life Support (BLS) Health Care Provider certification: Required
Phlebotomy certificate: Preferred
Medical Assistant (CMA) certification: Preferred
 "
66,Certified Occupational Therapy Assistant - (COTA)- Travel,United Health Care Staffing,"Fresno, CA","Certified Occupational Therapy Assistant (COTA)- TRAVEL
Full Time or Part time
START ASAP
Experience in LTC/SNF is strongly preferred
Job Location: Fresno, CA

Education Level: Certified Occupational Therapy Assistant License


we are proud to be recognized as one of the nation's leading staffing services companies. For more than 10 years, we've been working closely with rehabilitation, nursing, allied health and other healthcare clinicians helping them achieve their goals through innovative therapy and wellness programs. We assist in finding great jobs for healthcare workers and promoting their careers. Our staffing help will elevate your career as a therapist, helping you fulfill your own potential.

We are currently looking for a Certified Occupational Therapy Assistant - COTA to improve the lives of the people we serve through compassion and innovation in healthcare.

The Certified Occupational Therapy Assistant will be primarily responsible for:
Direct patient care
Planning and implementing specific treatment programs for individual patients according to the principles and practices of occupational therapy in the system
Being flexible to meet the needs of the system within many different facilities
Assisting the occupational therapist in evaluation and assessment of clients of varying diagnoses and ages within the scope of the code of ethics and the law
Initiating and performing screening process and collects information for the OTR/LOT's review, as delegated and as appropriate
Collecting data or information for the evaluation as delegated by the OTR, as appropriate
Executing appropriate treatment plans for patients, as recommended by the Occupational Therapist
Demonstrating competency in performing a variety of treatment skills such as therapeutic exercise, modalities, ADL's, functional training, and procuring and instructing clients in equipment use per Occupational Therapist's recommendations
Identifying and implementing appropriate client/family education in consultation with the Occupational Therapist
Developing and maintaining high quality occupational therapy services in the clinic to clients' diagnoses and ages
Demonstrating competency in clinically supervising rehabilitation technicians in consultation with the Occupational Therapist
Demonstrating competency in clinically supervising occupational therapy assistant students in consultation with the Occupational Therapist

The Certified Occupational Therapy Assistant must:
Be a graduate of an approved two-year program for Occupational Therapy Assistants as approved by the A.O.T.A., and eligible for licensure by the Board of Occupational Therapy Examiners for the state in which the facility resides
Have successfully completed an Occupational Therapy Assistant curriculum approved by the A.O.T.A.
Have a current CPR certification and maintain same
One year of rehabilitation experience with adult and pediatric is preferred

Medical Requirements
Current Tuberculosis (TB) Test or Chest X-ray (Within the last 12months)
Titers for: Varicella (Chickenpox), MMR (Measles, Mumps, Rubella), and Hepatitis B. A titer is a blood test that checks your immune status to vaccinations (immunizations) you may have received in the past.
Proof of Vaccination for Adult Tdap (Tetanus, Diphtheria, Pertussis)
Proof of Physical exam (Within the last 12months)


For consideration, please contact Carol Rodriguez at crodriguez@uhcstaffing.com or call at 408-439-9341"
67,Imaging Assistant - Per Diem,Adventist Health Physicians Network - North Glendale,"Selma, CA","Imaging Assistant - Per Diem - 07217 
Organization
: Adventist Health Hanford 
Primary Location
: United States-California-Selma 
Position Status: Per Diem 
Job Posting
: Sep 25, 2018, 5:58:10 PM 
Shift
: Variable Shift 
 Diagnostic Imaging 
Description
: 
Adventist Health is more than an award-winning health system. We provide whole-person care to our communities and champion the greater good - from the operating room to the boardroom, we are driven by our unique passion to live God's love through health, wholeness and hope. From Oregon to Oahu, we have a calling to always do more. Now is your chance to apply your passion to our mission.
 We're looking for someone to join our team as a Imaging Assistant who:
Safely transports patients to and from the diagnostic imaging department, ensuring patient support systems are in place at all times. Reports any changes in patient condition during the process to nurses and/or technologists.
 Essential Functions:
Safely transports patients (with and without oxygen, as appropriate) between their rooms and the diagnostic imaging department. Assists patients from wheelchair to exam table, stretcher or toilet and back as needed. Provides direct patient care as directed by technologists or radiologists, in conjunction with all imaging procedures.
Serves as liaison between technologists and unit nursing staffs. Performs all duties related to the hand off of care between the imaging department and hospital unit, including recognizing and reporting abnormal, emergent or unusual signs and symptoms based on patient population and common diagnoses (change in vital signs, intake, output, patient complaints, etc.).
Checks all documentation prior to patient transfer. Processes paperwork and assembles films in preparation for reading. Assists the imaging clerical staff as needed. Adheres to Health Insurance Portability and Accountability Act (HIPAA) and other patientKeeps stretchers and wheelchairs clean and neatly stored, blanket warmers and linens stocked, exam rooms tidy and equipment clean.
Performs other job-related duties as assigned.
  Qualifications
: 
You'll be successful with the following qualifications:
 Education: 
High School Education/GED or equivalent: Preferred
Associate's/Technical Degree or equivalent combination of education/related experience: Preferred
 "
68,Certified Occupational Therapy Assistant - (COTA)- Travel,United Health Care Staffing,"Fresno, CA","Certified Occupational Therapy Assistant (COTA)- TRAVEL
Full Time or Part time
START ASAP
Experience in LTC/SNF is strongly preferred
Job Location: Fresno, CA

Education Level: Certified Occupational Therapy Assistant License


we are proud to be recognized as one of the nation's leading staffing services companies. For more than 10 years, we've been working closely with rehabilitation, nursing, allied health and other healthcare clinicians helping them achieve their goals through innovative therapy and wellness programs. We assist in finding great jobs for healthcare workers and promoting their careers. Our staffing help will elevate your career as a therapist, helping you fulfill your own potential.

We are currently looking for a Certified Occupational Therapy Assistant - COTA to improve the lives of the people we serve through compassion and innovation in healthcare.

The Certified Occupational Therapy Assistant will be primarily responsible for:
Direct patient care
Planning and implementing specific treatment programs for individual patients according to the principles and practices of occupational therapy in the system
Being flexible to meet the needs of the system within many different facilities
Assisting the occupational therapist in evaluation and assessment of clients of varying diagnoses and ages within the scope of the code of ethics and the law
Initiating and performing screening process and collects information for the OTR/LOT's review, as delegated and as appropriate
Collecting data or information for the evaluation as delegated by the OTR, as appropriate
Executing appropriate treatment plans for patients, as recommended by the Occupational Therapist
Demonstrating competency in performing a variety of treatment skills such as therapeutic exercise, modalities, ADL's, functional training, and procuring and instructing clients in equipment use per Occupational Therapist's recommendations
Identifying and implementing appropriate client/family education in consultation with the Occupational Therapist
Developing and maintaining high quality occupational therapy services in the clinic to clients' diagnoses and ages
Demonstrating competency in clinically supervising rehabilitation technicians in consultation with the Occupational Therapist
Demonstrating competency in clinically supervising occupational therapy assistant students in consultation with the Occupational Therapist

The Certified Occupational Therapy Assistant must:
Be a graduate of an approved two-year program for Occupational Therapy Assistants as approved by the A.O.T.A., and eligible for licensure by the Board of Occupational Therapy Examiners for the state in which the facility resides
Have successfully completed an Occupational Therapy Assistant curriculum approved by the A.O.T.A.
Have a current CPR certification and maintain same
One year of rehabilitation experience with adult and pediatric is preferred

Medical Requirements
Current Tuberculosis (TB) Test or Chest X-ray (Within the last 12months)
Titers for: Varicella (Chickenpox), MMR (Measles, Mumps, Rubella), and Hepatitis B. A titer is a blood test that checks your immune status to vaccinations (immunizations) you may have received in the past.
Proof of Vaccination for Adult Tdap (Tetanus, Diphtheria, Pertussis)
Proof of Physical exam (Within the last 12months)


For consideration,  please contact Carol Rodriguez at crodriguez@uhcstaffing.com or call at 408-439-9341"
69,"Registered Dental Assistant (Outpatient), Full Time, Sanger Clinic",Adventist Health Physicians Network - North Glendale,"Sanger, CA","Registered Dental Assistant (Outpatient), Full Time, Sanger Clinic - 14062 
Organization
: Adventist Health Reedley 
Primary Location
: United States-California-Sanger 
Position Status: Full-time regular 
Job Posting
: Oct 27, 2018, 5:31:21 AM 
Shift
: Day Shift 
 Dental Services 
Description
: 
Adventist Health is more than an award-winning health system. We provide whole-person care to our communities and champion the greater good - from the operating room to the boardroom, we are driven by our unique passion to live God's love through health, wholeness and hope. From Oregon to Oahu, we have a calling to always do more. Now is your chance to apply your passion to our mission.
 We're looking for someone to join our team as a Registered Dental Assistant (Outpatient) who:
Provides oral hygiene and preventive services to dental patients. Evaluates and assesses provision of services. Performs procedures safely in compliance with regulations under the direction of a dentist. Prepares materials and equipment for treatment and has them ready for use.
 Essential Functions:
Removes calculus and plaque (hard and soft deposits) from all surfaces of the teeth, applies preventive materials to teeth, i.e., sealants and fluorides, and teaches patients appropriate oral hygiene strategies to maintain oral health, e.g., tooth brushing, flossing and nutritional counseling.
Makes impression/s of patients' teeth for study casts (models of teeth used by dentists to evaluate patient treatment needs.
)Prepares patients for services, documents procedures and assists with other office management activities, i.e., scheduling patients, as needed.
Assists the dentist in the administration of treatment at the chair side as required or directed by the dentist. Maintain a sterile and neat working environment according to current infection control proceduresPerforms other job-related duties as assigned.
  Qualifications
: 
You'll be successful with the following qualifications:
 Education: 
High School Education/GED or equivalent: Preferred
Associate's/Technical Degree or equivalent combination of education/related experience: Preferred
 Required Licenses/Certifications: 
Registered Dental Assistant (RDA) in state of practice: Required
Cardiopulmonary Resuscitation (CPR) or Basic Life Support (BLS) certification: Preferred
 "
