,0,1,2,3
205,LVN – Licensed Vocational Nurse,United Health Care Staffing,"Oakland, CA","LVN – Licensed Vocational Nurse - Oakland, CA

Currently seeking a full time certified LVN – Licensed Vocational Nurse in California

Job Duties and Responsibilities of LVN:
Provides nursing services including: administration of medications and injections to patients as directed by the providers.
Documents patient's current medication list, including name(s) of medications, dosages, frequency, duration and start date. Administers medication and treatment as prescribed through written Provider orders
Assist in preparation of nursing, MA and support staff schedules and assures that adequate coverage is provided to providers and clinic sessions.
Assists RN's to adequately supply routine medical supplies; reorders supplies through established purchasing procedures. Maintains an accurate inventory of medical supplies to ensure services are not compromised due to unforeseen shortages.
Requirements of LVN:
Minimum of 1 year experience in SNIF.
BLS Certification
Excellent communication skills
Current active license as a LVN to practice in the state of CALIFORNIA
Benefits of working as an LVN for UNITED Nurses include:
Personalized Compensation Packages
Weekly Pay
Healthcare Benefits
For consideration, please contact send your resume at jobs@uhcstaffing.com."
206,LVN – Licensed Vocational Nurse,United Health Care Staffing,"Oakland, CA","LVN – Licensed Vocational Nurse - Oakland, CA

Currently seeking a full time certified LVN – Licensed Vocational Nurse in California

Job Duties and Responsibilities of LVN:
Provides nursing services including: administration of medications and injections to patients as directed by the providers.
Documents patient's current medication list, including name(s) of medications, dosages, frequency, duration and start date. Administers medication and treatment as prescribed through written Provider orders
Assist in preparation of nursing, MA and support staff schedules and assures that adequate coverage is provided to providers and clinic sessions.
Assists RN's to adequately supply routine medical supplies; reorders supplies through established purchasing procedures. Maintains an accurate inventory of medical supplies to ensure services are not compromised due to unforeseen shortages.
Requirements of LVN:
Minimum of 1 year experience in SNIF.
BLS Certification
Excellent communication skills
Current active license as a LVN to practice in the state of CALIFORNIA
Benefits of working as an LVN for UNITED Nurses include:
Personalized Compensation Packages
Weekly Pay
Healthcare Benefits
For consideration, please contact send your resume at jobs@uhcstaffing.com."
207,Travel LVN - Licensed Vocational Nurse Acute,United Health Care Staffing,"Alameda, CA","Licensed Vocational Nurse - Acute Care (Hospital experience)
Position: Hospital
Availability : AM PM or NOC shifts
Start: ASAP
Rate is commensurate with experience.

We are looking for LVN and RN for a hospital location in Oakland, Alameda, Hayward and Fremont areas.

Our requirement at the moment for traveling nurses for AM, PM and NOC shifts. We have some consistent needs in this area.
Common Job Description

The following are common duties which include but are not limited to:
LPN's who work in hospitals and private clinics are typically required to perform the following job duties:
Planning and managing patient care according to each patient's needs
Interviewing patients and recording their medical history
Obtaining patient vital signs and escorting patients to their rooms
Administering injections of medications
Verifying that patient charts are updated promptly and accurately
Observing and recording patients' conditions and reactions to medications and treatments
Since this requirement is very urgent, we would like to qualify some of our nurses for this position immediately. A panel will be intereviewing next week.

Appreciate,

HR Department
Health Care Company Staffing, Inc."
208,LVN – Licensed Vocational Nurse,United Health Care Staffing,"Oakland, CA","LVN – Licensed Vocational Nurse - Oakland, CA

Currently seeking a full time certified LVN – Licensed Vocational Nurse in California

Job Duties and Responsibilities of LVN:
Provides nursing services including: administration of medications and injections to patients as directed by the providers.
Documents patient's current medication list, including name(s) of medications, dosages, frequency, duration and start date. Administers medication and treatment as prescribed through written Provider orders
Assist in preparation of nursing, MA and support staff schedules and assures that adequate coverage is provided to providers and clinic sessions.
Assists RN's to adequately supply routine medical supplies; reorders supplies through established purchasing procedures. Maintains an accurate inventory of medical supplies to ensure services are not compromised due to unforeseen shortages.
Requirements of LVN:
Minimum of 1 year experience in SNIF.
BLS Certification
Excellent communication skills
Current active license as a LVN to practice in the state of CALIFORNIA
Benefits of working as an LVN for UNITED Nurses include:
Personalized Compensation Packages
Weekly Pay
Healthcare Benefits
For consideration, please contact send your resume at jobs@uhcstaffing.com."
209,Travel LVN - Licensed Vocational Nurse Acute,United Health Care Staffing,"Alameda, CA","Licensed Vocational Nurse - Acute Care (Hospital experience)
Position: Hospital
Availability : AM PM or NOC shifts
Start: ASAP
Rate is commensurate with experience.

We are looking for LVN and RN for a hospital location in Oakland, Alameda, Hayward and Fremont areas.

Our requirement at the moment for traveling nurses for AM, PM and NOC shifts. We have some consistent needs in this area.
Common Job Description

The following are common duties which include but are not limited to:
LPN's who work in hospitals and private clinics are typically required to perform the following job duties:
Planning and managing patient care according to each patient's needs
Interviewing patients and recording their medical history
Obtaining patient vital signs and escorting patients to their rooms
Administering injections of medications
Verifying that patient charts are updated promptly and accurately
Observing and recording patients' conditions and reactions to medications and treatments
Since this requirement is very urgent, we would like to qualify some of our nurses for this position immediately. A panel will be intereviewing next week.

Appreciate,

HR Department
Health Care Company Staffing, Inc."
210,Error loading,Error loading,Error loading,Error loading
211,Licensed Vocational Nurse SNF,United Health Care Staffing,"Alameda, CA","License Vocational Nurse
Acute Care
Start Date: ASAP

 Job Description
Being a licensed vocational nurse is a demanding occupation. Most work in nursing care facilities or hospitals for 40 hours per week. They staff night, weekend and holiday shifts to accommodate the need for round-the-clock patient care. LVNs are often on their feet for long hours, and must have the strength to support patients to help them walk or stand.
Job Duties
Licensed vocational nurses read vital signs such as pulse, temperature, blood pressure and respiration. They administer injections and enemas, monitor catheters and give massages or alcohol rubs. They may apply dressings, hot water bottles and ice packs. They also help their patients bathe and dress, treat bedsores, empty bedpans and change soiled bed sheets. LVNs may feed patients and record their food consumption, while monitoring the fluids they take in and excrete.
Additional job tasks include watching patients closely and report any signs of treatment complications or adverse medication reactions. In some states, they are permitted to administer medicine and start IVs. Licensed vocational nurses collect samples for testing, help superiors perform advanced medical procedures and complete routine tests by themselves. Some assist in the delivery, care and feeding of infants. Licensed vocational nurses also tend to a patient's comfort, personal hygiene and emotional needs."
212,LVN - Licensed Vocational Nurse Per diem,United Health Care Staffing,"Oakland, CA","Licensed Vocational Nurse
Position: Skilled Nursing facility
Availability : AM PM or NOC shifts
Start: ASAP
Rate is commensurate with experience.
Positions are open in Alameda, Oakland, San Jose and more...

We are looking for LVN and RN for a SNF location in Oakland, Alameda, Hayward and Fremont areas.

Our requirement at the moment is only per diem basis for AM, PM and NOC shifts. We have some consistent needs in this area.
Common Job Description

The following are common duties which include but are not limited to:
Recording the patient's history
Giving medication as prescribed by the physician
Taking vital signs such as blood pressure, temperature, and weight
Basic wound care including cleaning and bandaging injured areas
Giving injections of medications
Providing immunizations
Entering information into computer systems
Ensuring patients and families understand release instructions
Providing oversight to Nursing Assistive Personnel (NAP)
Monitoring fluid/food intake and output
Moving patients safely
Observing patient reactions to medications
Observing patient mental health status
Providing emotional support
Assisting with daily needs such as bathing and dressing
Observing of patients for skin breakdown
Since this requirement is very urgent, we would like to qualify some of our nurses for this position immediately.

Appreciate,

HR Department
Health Care Company Staffing, Inc."
213,Licensed Vocational Nurse,United Health Care Staffing,"Alameda, CA","License Vocational Nurse
Hospital Setting
Start Date: ASAP

 Job Description
Being a licensed vocational nurse is a demanding occupation. Most work in nursing care facilities or hospitals for 40 hours per week. They staff night, weekend and holiday shifts to accommodate the need for round-the-clock patient care. LVNs are often on their feet for long hours, and must have the strength to support patients to help them walk or stand.
Job Duties
Licensed vocational nurses read vital signs such as pulse, temperature, blood pressure and respiration. They administer injections and enemas, monitor catheters and give massages or alcohol rubs. They may apply dressings, hot water bottles and ice packs. They also help their patients bathe and dress, treat bedsores, empty bedpans and change soiled bed sheets. LVNs may feed patients and record their food consumption, while monitoring the fluids they take in and excrete.
Additional job tasks include watching patients closely and report any signs of treatment complications or adverse medication reactions. In some states, they are permitted to administer medicine and start IVs. Licensed vocational nurses collect samples for testing, help superiors perform advanced medical procedures and complete routine tests by themselves. Some assist in the delivery, care and feeding of infants. Licensed vocational nurses also tend to a patient's comfort, personal hygiene and emotional needs."
214,LVN – Licensed Vocational Nurse,United Health Care Staffing,"Hayward, CA","LVN – Licensed Vocational Nurse -Hayward, CA

Currently seeking a full time certified LVN – Licensed Vocational Nurse in California

Job Duties and Responsibilities of LVN:
Provides nursing services including: administration of medications and injections to patients as directed by the providers.
Documents patient's current medication list, including name(s) of medications, dosages, frequency, duration and start date. Administers medication and treatment as prescribed through written Provider orders
Assist in preparation of nursing, MA and support staff schedules and assures that adequate coverage is provided to providers and clinic sessions.
Assists RN's to adequately supply routine medical supplies; reorders supplies through established purchasing procedures. Maintains an accurate inventory of medical supplies to ensure services are not compromised due to unforeseen shortages.
Requirements of LVN:
Minimum of 1 year experience in SNIF.
BLS and ACLS Certification
Excellent communication skills
Current active license as a LVN to practice in the state of CALIFORNIA
Benefits of working as an LVN for UNITED Nurses include:
Personalized Compensation Packages
Weekly Pay
Healthcare Benefits

Please submit your resume to crodriguez@uhcstaffing.com or call 408-439-9341. . Natasha@uhcstaffing.com"
215,LVN - Licensed Vocational Nurse,United Health Care Staffing,"Oakland, CA","LVN – Licensed Vocational Nurse

Currently seeking a full time certified LVN – Licensed Vocational Nurse in California, CA
 
Job Duties and Responsibilities of LVN:
Provides nursing services including: administration of medications and injections to patients as directed by the providers.
Oversees the smooth progression of daily patient schedules, monitors patient flow and assists Medical Assistant staff in preparation of examination rooms, preparation of patients for exam, and taking of vital signs of patients.
Documents patient's current medication list, including name(s) of medications, dosages, frequency, duration and start date. Administers medication and treatment as prescribed through written Provider orders
Performs laboratory procedures from specimen collections, as authorized.
Assist in preparation of nursing, MA and support staff schedules and assures that adequate coverage is provided to providers and clinic sessions.
Attends general and medical staff meetings and participates in quality improvement projects.
Assists RN's to adequately supply routine medical supplies; reorders supplies through established purchasing procedures. Maintains an accurate inventory of medical supplies to ensure services are not compromised due to unforeseen shortages.
Requirements of LVN:
Minimum of 1-2 years experience in Acute Care Setting
Preffered experince in telemetry/Med-surg Unit
BLS and ACLS Certification
Excellent communication skills
Current active license as a LVN to practice in the state of CALIFORNIA
Benefits of working as an LVN for UNITED Nurses include:
Personalized Compensation Packages
Weekly Pay
Healthcare Benefits
Health Care Company Staffing, Inc (www.uhcstaffing.com) is a full service healthcare staffing company. We specialize in providing contract, temp-to-perm, travel, per diem, and direct hire personnel across wide spectrum of rehabilitation service providers servicing in the areas of Hospitals, Skilled Nursing, School therapy, Out-patient clinics, private settings, Home health and ADHC's.

For consideration, please contact Natasha Karihaloo, Account Manager: email Natasha@uhcstaffing.com 
 "
216,LVN - Licensed Vocational Nurse,United Health Care Staffing,"Richmond, CA","LVN – Licensed Vocational Nurse

Currently seeking a full time certified LVN – Licensed Vocational Nurse in California, CA
 
Job Duties and Responsibilities of LVN:
Provides nursing services including: administration of medications and injections to patients as directed by the providers.
Oversees the smooth progression of daily patient schedules, monitors patient flow and assists Medical Assistant staff in preparation of examination rooms, preparation of patients for exam, and taking of vital signs of patients.
Documents patient's current medication list, including name(s) of medications, dosages, frequency, duration and start date. Administers medication and treatment as prescribed through written Provider orders
Performs laboratory procedures from specimen collections, as authorized.
Assist in preparation of nursing, MA and support staff schedules and assures that adequate coverage is provided to providers and clinic sessions.
Attends general and medical staff meetings and participates in quality improvement projects.
Assists RN's to adequately supply routine medical supplies; reorders supplies through established purchasing procedures. Maintains an accurate inventory of medical supplies to ensure services are not compromised due to unforeseen shortages.
Requirements of LVN:
Minimum of 1-2 years experience in Acute Care Setting
Preffered experince in telemetry/Med-surg Unit
BLS and ACLS Certification
Excellent communication skills
Current active license as a LVN to practice in the state of CALIFORNIA
Benefits of working as an LVN for UNITED Nurses include:
Personalized Compensation Packages
Weekly Pay
Healthcare Benefits
Health Care Company Staffing, Inc (www.uhcstaffing.com) is a full service healthcare staffing company. We specialize in providing contract, temp-to-perm, travel, per diem, and direct hire personnel across wide spectrum of rehabilitation service providers servicing in the areas of Hospitals, Skilled Nursing, School therapy, Out-patient clinics, private settings, Home health and ADHC's.

For consideration, please contact Natasha Karihaloo, Account Manager: email Natasha@uhcstaffing.com 
 "
217,LVN – Licensed Vocational Nurse,United Health Care Staffing,"Hayward, CA","LVN – Licensed Vocational Nurse -Hayward, CA

Currently seeking a full time certified LVN – Licensed Vocational Nurse in California

Job Duties and Responsibilities of LVN:
Provides nursing services including: administration of medications and injections to patients as directed by the providers.
Documents patient's current medication list, including name(s) of medications, dosages, frequency, duration and start date. Administers medication and treatment as prescribed through written Provider orders
Assist in preparation of nursing, and support staff schedules and assures that adequate coverage is provided to providers and clinic sessions.
Assists RN's to adequately supply routine medical supplies; reorders supplies through established purchasing procedures. Maintains an accurate inventory of medical supplies to ensure services are not compromised due to unforeseen shortages.
Requirements of LVN:
Minimum of 1 year experience in SNIF.
BLS Certification
Excellent communication skills
Current active license as a LVN to practice in the state of CALIFORNIA
Benefits of working as an LVN for UNITED Nurses include:
Personalized Compensation Packages
Weekly Pay
Healthcare Benefits
For consideration, please contact send your resume at jobs@uhcstaffing.com."
218,LVN – Licensed Vocational Nurse,United Health Care Staffing,"Hayward, CA","LVN – Licensed Vocational Nurse -Hayward, CA

Currently seeking a full time certified LVN – Licensed Vocational Nurse in California

Job Duties and Responsibilities of LVN:
Provides nursing services including: administration of medications and injections to patients as directed by the providers.
Documents patient's current medication list, including name(s) of medications, dosages, frequency, duration and start date. Administers medication and treatment as prescribed through written Provider orders
Assist in preparation of nursing, and support staff schedules and assures that adequate coverage is provided to providers and clinic sessions.
Assists RN's to adequately supply routine medical supplies; reorders supplies through established purchasing procedures. Maintains an accurate inventory of medical supplies to ensure services are not compromised due to unforeseen shortages.
Requirements of LVN:
Minimum of 1 year experience in SNIF.
BLS Certification
Excellent communication skills
Current active license as a LVN to practice in the state of CALIFORNIA
Benefits of working as an LVN for UNITED Nurses include:
Personalized Compensation Packages
Weekly Pay
Healthcare Benefits
For consideration, please contact send your resume at jobs@uhcstaffing.com."
219,LVN – Licensed Vocational Nurse,United Health Care Staffing,"Hayward, CA","LVN – Licensed Vocational Nurse -Hayward, CA

Currently seeking a full time certified LVN – Licensed Vocational Nurse in California

Job Duties and Responsibilities of LVN:
Provides nursing services including: administration of medications and injections to patients as directed by the providers.
Documents patient's current medication list, including name(s) of medications, dosages, frequency, duration and start date. Administers medication and treatment as prescribed through written Provider orders
Assist in preparation of nursing, and support staff schedules and assures that adequate coverage is provided to providers and clinic sessions.
Assists RN's to adequately supply routine medical supplies; reorders supplies through established purchasing procedures. Maintains an accurate inventory of medical supplies to ensure services are not compromised due to unforeseen shortages.
Requirements of LVN:
Minimum of 1 year experience in SNIF.
BLS Certification
Excellent communication skills
Current active license as a LVN to practice in the state of CALIFORNIA
Benefits of working as an LVN for UNITED Nurses include:
Personalized Compensation Packages
Weekly Pay
Healthcare Benefits
For consideration, please contact send your resume at jobs@uhcstaffing.com."
220,LVN – Licensed Vocational Nurse,United Health Care Staffing,"Hayward, CA","LVN – Licensed Vocational Nurse -Hayward, CA

Currently seeking a full time certified LVN – Licensed Vocational Nurse in California

Job Duties and Responsibilities of LVN:
Provides nursing services including: administration of medications and injections to patients as directed by the providers.
Documents patient's current medication list, including name(s) of medications, dosages, frequency, duration and start date. Administers medication and treatment as prescribed through written Provider orders
Assist in preparation of nursing, and support staff schedules and assures that adequate coverage is provided to providers and clinic sessions.
Assists RN's to adequately supply routine medical supplies; reorders supplies through established purchasing procedures. Maintains an accurate inventory of medical supplies to ensure services are not compromised due to unforeseen shortages.
Requirements of LVN:
Minimum of 1 year experience in SNIF.
BLS Certification
Excellent communication skills
Current active license as a LVN to practice in the state of CALIFORNIA
Benefits of working as an LVN for UNITED Nurses include:
Personalized Compensation Packages
Weekly Pay
Healthcare Benefits
For consideration, please contact send your resume at jobs@uhcstaffing.com."
221,LVN – Licensed Vocational Nurse,United Health Care Staffing,"Hayward, CA","LVN – Licensed Vocational Nurse -Hayward, CA

Currently seeking a full time certified LVN – Licensed Vocational Nurse in California

Job Duties and Responsibilities of LVN:
Provides nursing services including: administration of medications and injections to patients as directed by the providers.
Documents patient's current medication list, including name(s) of medications, dosages, frequency, duration and start date. Administers medication and treatment as prescribed through written Provider orders
Assist in preparation of nursing, and support staff schedules and assures that adequate coverage is provided to providers and clinic sessions.
Assists RN's to adequately supply routine medical supplies; reorders supplies through established purchasing procedures. Maintains an accurate inventory of medical supplies to ensure services are not compromised due to unforeseen shortages.
Requirements of LVN:
Minimum of 1 year experience in SNIF.
BLS Certification
Excellent communication skills
Current active license as a LVN to practice in the state of CALIFORNIA
Benefits of working as an LVN for UNITED Nurses include:
Personalized Compensation Packages
Weekly Pay
Healthcare Benefits
For consideration, please contact send your resume at jobs@uhcstaffing.com."
222,LVN – Licensed Vocational Nurse,United Health Care Staffing,"Hayward, CA","LVN – Licensed Vocational Nurse -Hayward, CA

Currently seeking a full time certified LVN – Licensed Vocational Nurse in California

Job Duties and Responsibilities of LVN:
Provides nursing services including: administration of medications and injections to patients as directed by the providers.
Documents patient's current medication list, including name(s) of medications, dosages, frequency, duration and start date. Administers medication and treatment as prescribed through written Provider orders
Assist in preparation of nursing, MA and support staff schedules and assures that adequate coverage is provided to providers and clinic sessions.
Assists RN's to adequately supply routine medical supplies; reorders supplies through established purchasing procedures. Maintains an accurate inventory of medical supplies to ensure services are not compromised due to unforeseen shortages.
Requirements of LVN:
Minimum of 1 year experience in SNIF.
BLS and ACLS Certification
Excellent communication skills
Current active license as a LVN to practice in the state of CALIFORNIA
Benefits of working as an LVN for UNITED Nurses include:
Personalized Compensation Packages
Weekly Pay
Healthcare Benefits

Please submit your resume to crodriguez@uhcstaffing.com or call 408-439-9341. . Natasha@uhcstaffing.com"
223,LVN – Licensed Vocational Nurse,United Health Care Staffing,"Hayward, CA","LVN – Licensed Vocational Nurse - Oakland, CA

Currently seeking a full time certified LVN – Licensed Vocational Nurse in California

Job Duties and Responsibilities of LVN:
Provides nursing services including: administration of medications and injections to patients as directed by the providers.
Documents patient's current medication list, including name(s) of medications, dosages, frequency, duration and start date. Administers medication and treatment as prescribed through written Provider orders
Assist in preparation of nursing, MA and support staff schedules and assures that adequate coverage is provided to providers and clinic sessions.
Assists RN's to adequately supply routine medical supplies; reorders supplies through established purchasing procedures. Maintains an accurate inventory of medical supplies to ensure services are not compromised due to unforeseen shortages.
Requirements of LVN:
Minimum of 1 year experience in SNIF.
BLS and ACLS Certification
Excellent communication skills
Current active license as a LVN to practice in the state of CALIFORNIA
Benefits of working as an LVN for UNITED Nurses include:
Personalized Compensation Packages
Weekly Pay
Healthcare Benefits

Please submit your resume to crodriguez@uhcstaffing.com or call 408-439-9341. . Natasha@uhcstaffing.com"
224,LVN – Licensed Vocational Nurse,United Health Care Staffing,"Hayward, CA","LVN – Licensed Vocational Nurse -Hayward, CA

Currently seeking a full time certified LVN – Licensed Vocational Nurse in California

Job Duties and Responsibilities of LVN:
Provides nursing services including: administration of medications and injections to patients as directed by the providers.
Documents patient's current medication list, including name(s) of medications, dosages, frequency, duration and start date. Administers medication and treatment as prescribed through written Provider orders
Assist in preparation of nursing, MA and support staff schedules and assures that adequate coverage is provided to providers and clinic sessions.
Assists RN's to adequately supply routine medical supplies; reorders supplies through established purchasing procedures. Maintains an accurate inventory of medical supplies to ensure services are not compromised due to unforeseen shortages.
Requirements of LVN:
Minimum of 1 year experience in SNIF.
BLS and ACLS Certification
Excellent communication skills
Current active license as a LVN to practice in the state of CALIFORNIA
Benefits of working as an LVN for UNITED Nurses include:
Personalized Compensation Packages
Weekly Pay
Healthcare Benefits

Please submit your resume to crodriguez@uhcstaffing.com or call 408-439-9341. . Natasha@uhcstaffing.com"
225,LVN – Licensed Vocational Nurse,United Health Care Staffing,"Hayward, CA","LVN – Licensed Vocational Nurse - Oakland, CA

Currently seeking a full time certified LVN – Licensed Vocational Nurse in California

Job Duties and Responsibilities of LVN:
Provides nursing services including: administration of medications and injections to patients as directed by the providers.
Documents patient's current medication list, including name(s) of medications, dosages, frequency, duration and start date. Administers medication and treatment as prescribed through written Provider orders
Assist in preparation of nursing, MA and support staff schedules and assures that adequate coverage is provided to providers and clinic sessions.
Assists RN's to adequately supply routine medical supplies; reorders supplies through established purchasing procedures. Maintains an accurate inventory of medical supplies to ensure services are not compromised due to unforeseen shortages.
Requirements of LVN:
Minimum of 1 year experience in SNIF.
BLS and ACLS Certification
Excellent communication skills
Current active license as a LVN to practice in the state of CALIFORNIA
Benefits of working as an LVN for UNITED Nurses include:
Personalized Compensation Packages
Weekly Pay
Healthcare Benefits

Please submit your resume to crodriguez@uhcstaffing.com or call 408-439-9341. . Natasha@uhcstaffing.com"
226,LVN – Licensed Vocational Nurse,United Health Care Staffing,"Hayward, CA","LVN – Licensed Vocational Nurse - Oakland, CA

Currently seeking a full time certified LVN – Licensed Vocational Nurse in California

Job Duties and Responsibilities of LVN:
Provides nursing services including: administration of medications and injections to patients as directed by the providers.
Documents patient's current medication list, including name(s) of medications, dosages, frequency, duration and start date. Administers medication and treatment as prescribed through written Provider orders
Assist in preparation of nursing, MA and support staff schedules and assures that adequate coverage is provided to providers and clinic sessions.
Assists RN's to adequately supply routine medical supplies; reorders supplies through established purchasing procedures. Maintains an accurate inventory of medical supplies to ensure services are not compromised due to unforeseen shortages.
Requirements of LVN:
Minimum of 1 year experience in SNIF.
BLS and ACLS Certification
Excellent communication skills
Current active license as a LVN to practice in the state of CALIFORNIA
Benefits of working as an LVN for UNITED Nurses include:
Personalized Compensation Packages
Weekly Pay
Healthcare Benefits

Please submit your resume to crodriguez@uhcstaffing.com or call 408-439-9341. . Natasha@uhcstaffing.com"
227,LVN – Licensed Vocational Nurse,United Health Care Staffing,"Hayward, CA","LVN – Licensed Vocational Nurse -Hayward, CA

Currently seeking a full time certified LVN – Licensed Vocational Nurse in California

Job Duties and Responsibilities of LVN:
Provides nursing services including: administration of medications and injections to patients as directed by the providers.
Documents patient's current medication list, including name(s) of medications, dosages, frequency, duration and start date. Administers medication and treatment as prescribed through written Provider orders
Assist in preparation of nursing, MA and support staff schedules and assures that adequate coverage is provided to providers and clinic sessions.
Assists RN's to adequately supply routine medical supplies; reorders supplies through established purchasing procedures. Maintains an accurate inventory of medical supplies to ensure services are not compromised due to unforeseen shortages.
Requirements of LVN:
Minimum of 1 year experience in SNIF.
BLS and ACLS Certification
Excellent communication skills
Current active license as a LVN to practice in the state of CALIFORNIA
Benefits of working as an LVN for UNITED Nurses include:
Personalized Compensation Packages
Weekly Pay
Healthcare Benefits

Please submit your resume to crodriguez@uhcstaffing.com or call 408-439-9341. . Natasha@uhcstaffing.com"
228,LVN – Licensed Vocational Nurse,United Health Care Staffing,"Hayward, CA","LVN – Licensed Vocational Nurse - Oakland, CA

Currently seeking a full time certified LVN – Licensed Vocational Nurse in California

Job Duties and Responsibilities of LVN:
Provides nursing services including: administration of medications and injections to patients as directed by the providers.
Documents patient's current medication list, including name(s) of medications, dosages, frequency, duration and start date. Administers medication and treatment as prescribed through written Provider orders
Assist in preparation of nursing, MA and support staff schedules and assures that adequate coverage is provided to providers and clinic sessions.
Assists RN's to adequately supply routine medical supplies; reorders supplies through established purchasing procedures. Maintains an accurate inventory of medical supplies to ensure services are not compromised due to unforeseen shortages.
Requirements of LVN:
Minimum of 1 year experience in SNIF.
BLS and ACLS Certification
Excellent communication skills
Current active license as a LVN to practice in the state of CALIFORNIA
Benefits of working as an LVN for UNITED Nurses include:
Personalized Compensation Packages
Weekly Pay
Healthcare Benefits

Please submit your resume to crodriguez@uhcstaffing.com or call 408-439-9341. . Natasha@uhcstaffing.com"
229,LVN – Licensed Vocational Nurse,United Health Care Staffing,"Hayward, CA","LVN – Licensed Vocational Nurse - Oakland, CA

Currently seeking a full time certified LVN – Licensed Vocational Nurse in California

Job Duties and Responsibilities of LVN:
Provides nursing services including: administration of medications and injections to patients as directed by the providers.
Documents patient's current medication list, including name(s) of medications, dosages, frequency, duration and start date. Administers medication and treatment as prescribed through written Provider orders
Assist in preparation of nursing, MA and support staff schedules and assures that adequate coverage is provided to providers and clinic sessions.
Assists RN's to adequately supply routine medical supplies; reorders supplies through established purchasing procedures. Maintains an accurate inventory of medical supplies to ensure services are not compromised due to unforeseen shortages.
Requirements of LVN:
Minimum of 1 year experience in SNIF.
BLS and ACLS Certification
Excellent communication skills
Current active license as a LVN to practice in the state of CALIFORNIA
Benefits of working as an LVN for UNITED Nurses include:
Personalized Compensation Packages
Weekly Pay
Healthcare Benefits

Please submit your resume to crodriguez@uhcstaffing.com or call 408-439-9341. . Natasha@uhcstaffing.com"
230,LVN – Licensed Vocational Nurse,United Health Care Staffing,"Hayward, CA","LVN – Licensed Vocational Nurse - Oakland, CA

Currently seeking a full time certified LVN – Licensed Vocational Nurse in California

Job Duties and Responsibilities of LVN:
Provides nursing services including: administration of medications and injections to patients as directed by the providers.
Documents patient's current medication list, including name(s) of medications, dosages, frequency, duration and start date. Administers medication and treatment as prescribed through written Provider orders
Assist in preparation of nursing, MA and support staff schedules and assures that adequate coverage is provided to providers and clinic sessions.
Assists RN's to adequately supply routine medical supplies; reorders supplies through established purchasing procedures. Maintains an accurate inventory of medical supplies to ensure services are not compromised due to unforeseen shortages.
Requirements of LVN:
Minimum of 1 year experience in SNIF.
BLS and ACLS Certification
Excellent communication skills
Current active license as a LVN to practice in the state of CALIFORNIA
Benefits of working as an LVN for UNITED Nurses include:
Personalized Compensation Packages
Weekly Pay
Healthcare Benefits

Please submit your resume to crodriguez@uhcstaffing.com or call 408-439-9341. . Natasha@uhcstaffing.com"
231,LVN – Licensed Vocational Nurse,United Health Care Staffing,"Hayward, CA","LVN – Licensed Vocational Nurse - Oakland, CA

Currently seeking a full time certified LVN – Licensed Vocational Nurse in California

Job Duties and Responsibilities of LVN:
Provides nursing services including: administration of medications and injections to patients as directed by the providers.
Documents patient's current medication list, including name(s) of medications, dosages, frequency, duration and start date. Administers medication and treatment as prescribed through written Provider orders
Assist in preparation of nursing, MA and support staff schedules and assures that adequate coverage is provided to providers and clinic sessions.
Assists RN's to adequately supply routine medical supplies; reorders supplies through established purchasing procedures. Maintains an accurate inventory of medical supplies to ensure services are not compromised due to unforeseen shortages.
Requirements of LVN:
Minimum of 1 year experience in SNIF.
BLS and ACLS Certification
Excellent communication skills
Current active license as a LVN to practice in the state of CALIFORNIA
Benefits of working as an LVN for UNITED Nurses include:
Personalized Compensation Packages
Weekly Pay
Healthcare Benefits

Please submit your resume to crodriguez@uhcstaffing.com or call 408-439-9341. . Natasha@uhcstaffing.com"
232,LVN – Licensed Vocational Nurse,United Health Care Staffing,"Hayward, CA","LVN – Licensed Vocational Nurse - Oakland, CA

Currently seeking a full time certified LVN – Licensed Vocational Nurse in California

Job Duties and Responsibilities of LVN:
Provides nursing services including: administration of medications and injections to patients as directed by the providers.
Documents patient's current medication list, including name(s) of medications, dosages, frequency, duration and start date. Administers medication and treatment as prescribed through written Provider orders
Assist in preparation of nursing, MA and support staff schedules and assures that adequate coverage is provided to providers and clinic sessions.
Assists RN's to adequately supply routine medical supplies; reorders supplies through established purchasing procedures. Maintains an accurate inventory of medical supplies to ensure services are not compromised due to unforeseen shortages.
Requirements of LVN:
Minimum of 1 year experience in SNIF.
BLS and ACLS Certification
Excellent communication skills
Current active license as a LVN to practice in the state of CALIFORNIA
Benefits of working as an LVN for UNITED Nurses include:
Personalized Compensation Packages
Weekly Pay
Healthcare Benefits

Please submit your resume to crodriguez@uhcstaffing.com or call 408-439-9341. . Natasha@uhcstaffing.com"
