,0,1,2,3
97,Patient Care Coordinator Registered Nurse RN,Kaiser Permanente,"Fresno, CA","Registered Nurse (RN) - Full Time, Days, ICU - 08528 
Organization
: Adventist Health Hanford 
Primary Location
: United States-California-Selma 
Position Status: Full-time regular 
Job Posting
: Jun 21, 2018, 8:03:34 PM 
Shift
: Day Shift 
 Nursing 
Description
: 
Adventist Health is more than an award-winning health system. We provide whole-person care to our communities and champion the greater good - from the operating room to the boardroom, we are driven by our unique passion to live God's love through health, wholeness and hope. From Oregon to Oahu, we have a calling to always do more. Now is your chance to apply your passion to our mission.
 We're looking for someone to join our team as a RN who:
Delivers coordinated nursing care for a patient or an assigned group of patients according to established standards of care and the nursing process. Supervises and directs the activities of various levels of assigned nursing staff, and coordinates care with other disciplines while utilizing critical thinking, professional and supervisory discretion, and independent judgment.
 Essential Functions:
Collects relevant data pertinent to the patient's health or situation. Analyzes the assessment data in determining diagnosis and care issues. Develops a plan that prescribes interventions to attain outcomes. Implements the plan, coordinates care delivery, and employs strategies to promote health and a safe environment. Evaluates progress toward attaining outcomes. Identifies outcomes for the patient or the patient's situation.
Collaborates with the team of patient, family, and healthcare providers in providing patient care in a safe, healing, humane, and caring environment. Provides learning opportunities for patients/family members and team members. Directly provides health information to patients, families, and treatment team.
Participates in discharge planning in order to provide continuity of care.
Delegates appropriately and coordinates duties of healthcare team members.
Performs other job-related duties as assigned.
  Qualifications
: 
You'll be successful with the following qualifications:
 Education: 
Bachelor's Degree (BSN): Preferred
 Work Experience: 
Acute care facility experience: Required
Previous ICU experience: Preferred
 Required Licenses/Certifications: 
Cardiopulmonary Resuscitation (CPR) or Basic Life Support (BLS) and ACLS certifications: Required
Registered Nurse (RN) licensure in the state of practice: Required
 "
98,Lead Registered Nurse,miCare,"Clovis, CA","Excellent work/life balance option for a RN who prefers working 30-40 hours per week (Day Shift) in rewarding on-site primary care clinic.
Job Summary:
This position is responsible for rendering nursing care for patients of the miCare clinic under the delegation of the miCare Practitioner(s). This position will also perform applicable office and clerical duties as related to the daily miCare Clinic operation.
Minimum Qualifications:
Current in RN license in good standing in State of miCare Clinic
RN - Registered Nurse should have minimum of three years clinical nursing experience
Medical terminology proficiency and phlebotomy skills
Current BLS
RN - Registered Nurse should have working knowledge of computers and software including but not limited to Microsoft Office products
Proficient typing skills
RN - Registered Nurse should have strong organizational skills, problem-solving, analytical skills and detail oriented
Strong written and oral communication skills
Demonstrated ability to work independently, prioritize workloads multi-task and manage priorities in order to meet deadlines
RN - Registered Nurse ahould have the ability to maintain the confidentiality of protected health information in compliance with HIPAA regulations
RN, Healthcare, Full-time, Primary Care Clinic, Wellness"
99,Registered Nurse,"Mental Health Systems, Inc.","FRESNO, CA","About our Program and Organization
Our Fresno IMPACT program offers 24-hour community-based treatment for individuals who have accessed emergency response system at a higher than normal rate and who have been diagnosed with a severe and persistent mental illness and substance abuse problem.  All clients of IMPACT are eligible to receive medication management and monitoring, therapy, drug and alcohol counseling, case management, vocational rehabilitation, peer counseling and support, and housing services.
 Mental Health Systems is a 501(c)3 non-profit organization committed to delivering innovative mental health, substance abuse, supportive housing, veteran, and recovery services. MHS provides over 75 broad-ranging programs that offer safety-net services and employs over 800 dedicated individuals across 6 California counties; Contra Costa, Fresno, Kern, Kings, San Bernardino, and San Diego.   Since 1978, Mental Health System’s client-centered, strengths-based solutions have been designed to offer comprehensive, culturally competent programs that embody our core values of Excellence, Hope, Action, Innovation, Integrity, and Dignity. MHS has a commitment toward reducing stigma and improving access to care using the principle of “whatever it takes”. MHS offers a generous benefits package including medical, dental, vision, company sponsored retirement plan, employee assistance program, generous holidays, vacation, and sick for eligible employees.
Job Summary and Responsibilities
The Co-Occurring Disorders Mental Health Services Program provides a welcoming, recovery oriented, co-occurring disorder capable Full Service Partnership program designed and targeted towards adult and older adult client with active co-occurring disorder and symptoms. Incumbent will serve as Registered Nurse for Co-Occurring Disorders Mental Health Services Team for persons with severe mental illness who are or have been homeless. The Traditional case management program provides clinical, recovery/rehabilitation-oriented case management services to individuals with serious mental illness. The range of authority and decisions making for this position is limited to and consistent with MHS Policy for nursing staff.
 RESPONSIBILITIES
  Provides case management for clients including coordinating and monitoring the activities of the treatment team.
Assumes responsibility for developing, writing, implementing and evaluating overall treatment goals.
Provides individual and group supportive counseling and symptom management.
Ensures coordination with primary care as needed. Educates and support clients and family members.
Conducts psychiatric history; mental status; medical and dental history
Works with Psychiatrist to monitor the psychiatric well-being of clients.
Dispenses and accounts for all prescribed medication.
Facilitates and/or coordinates educational and training for staff, clients and family.
Assists in administering Patient Assistance Program, ensuring efficiency and accuracy in all aspects.
Responds appropriately to medical emergencies. Provides crisis intervention as needed.
Carries a small caseload. Primarily provides services in the field.
Provide 24-hour on-call coverage in rotation with other staff.
Initiates appropriate and timely interventions on an ongoing basis; provides crisis intervention as needed.
Completes all charting and documentation as contractually required and in timely manner as dictated by program requirements.
Assists Psychiatrist in developing, maintaining, and supervising pharmacologic and medical treatment and medication policies and procedures; including administering and evaluating medications prescribed by Psychiatrist, evaluating medication effectiveness, side effects, and complications; and arranging for lab work according to protocol.
Participates in and represents program at Medication Monitoring Committee meetings; acts as liaison with Program Psychiatrist to obtain corrections to documentation and adjustments to procedures as needed.
Serves in a mentoring role to staff and interns re pharmacology and patient care.
Qualifications
Fluency in English required; Fluency in Spanish, Vietnamese, Tagalog or Arabic is preferred if the position serves that population.
Possession of a nursing degree from an accredited college or university.
Experience treating psychiatric and dually diagnosed populations.
Current licensure as a Registered Nurse in the State of California.
Working knowledge of Psychosocial Rehabilitation.
Knowledge of assessment, diagnosis and treatment techniques.
Possesses working knowledge of behavioral management techniques and crisis intervention skills.
Knowledgeable of CCISC initiative as it relates to patient care.
Have current relevant training in MI and the Stages of Change Model."
100,Registered Nurse - Emergency Room,ATC- West,"Clovis, CA","Registered Nurse
Bellflower, CA

ATC West has immediate opportunities for Registered Nurses - ER-RN for day Shifts. We're working with one of the top hospitals in the area and need Two ER Nurses for permenant positons starting immediately.

JOB REQUIREMENTS
Emergency Room Registered Nurses:
Must have a Valid RN License
Must have Current ACLS, BLS, PALS by assignment start date
Must have 1+ years of ER/Emergency Room experience
ATC West has nursing positions available in a variety of specialty fields, giving you the flexibility to find the travel nursing positions that best meet your specific needs. Being a Travel RN means working in top-notch facilities while doing the work you love."
101,Registered Nurse RN - Contract/Travel - CPCU - Telemetry,B2B Staffing Services,"Fresno, CA","Registered Nurse – Contract/Travel - Cardiac Progressive Care Unit - Telemetry
Fresno, CA
Excellent local hourly rates
Traveler Tax Advantage Program
Completion bonus
Day One medical/dental/vision benefits – $25 per week out of pocket 
Weekly direct deposit
Multiple assignments & locations to choose from
 Position Details
40 hours per week
Start ASAP
3 month contract
Multiple 12 hour shifts available
Position Requirements
California Licensed Registered Nurse
Must possess American Heart BLS and ACLS
One year of experience"
102,"Registered Nurse (RN) - Per Diem, Days, Emergency Department",Adventist Health Physicians Network - North Glendale,"Selma, CA","Registered Nurse (RN) - Per Diem, Days, Emergency Department - 15753 
Organization
: Adventist Health Hanford 
Primary Location
: United States-California-Selma 
Position Status: Per Diem 
Job Posting
: Dec 6, 2018, 9:30:40 PM 
Shift
: Day Shift 
 Nursing 
Description
: 
Adventist Health is more than an award-winning health system. We provide whole-person care to our communities and champion the greater good - from the operating room to the boardroom, we are driven by our unique passion to live God's love through health, wholeness and hope. From Oregon to Oahu, we have a calling to always do more. Now is your chance to apply your passion to our mission.
 We're looking for someone to join our team as a RN (PD) who:
Delivers coordinated nursing care for a patient or an assigned group of patients according to established standards of care and the nursing process. Supervises and directs the activities of various levels of assigned nursing staff, and coordinates care with other disciplines while utilizing critical thinking, professional and supervisory discretion, and independent judgment.
 Essential Functions:
Collects relevant data pertinent to the patient's health or situation. Analyzes the assessment data in determining diagnosis and care issues. Develops a plan that prescribes interventions to attain outcomes. Implements the plan, coordinates care delivery, and employs strategies to promote health and a safe environment. Evaluates progress toward attaining outcomes. Identifies outcomes for the patient or the patient's situation.
Collaborates with the team of patient, family, and healthcare providers in providing patient care in a safe, healing, humane, and caring environment. Provides learning opportunities for patients/family members and team members. Directly provides health information to patients, families, and treatment team.
Participates in discharge planning in order to provide continuity of care.
Delegates appropriately and coordinates duties of healthcare team members.
Performs other job-related duties as assigned.
  Qualifications
: 
You'll be successful with the following qualifications:
 Education: 
Bachelor's Degree (BSN): Preferred
 Work Experience: 
Acute care facility experience: Required
 Required Licenses/Certifications: 
Cardiopulmonary Resuscitation (CPR) or Basic Life Support (BLS) and ACLS certifications: Required
Registered Nurse (RN) licensure in the state of practice: Required
 "
103,Home Health Registered Nurse (RN) Case Manager,"Covenant Care California, LLC","Madera, CA","Overview
 $6,000 SIGN ON BONUS (Must be full time to qualify for bonus)
 Do you take pride in knowing you are providing top quality home health-care to your patients?
 Or perhaps thinking of transitioning into a home health career?
 Do you want to work at a health-care organization that values treating employees with dignity and respect, and holds a Star Quality rating higher than the national average?
 Elevate Home Health is currently seeking to hire an experienced home health Registered Nurse (RN) to join our fast growing team!
 Full time, part time, and prn opportunities available for the general areas of: MADERA, FRESNO, &/or CLOVIS.  
 We are a member of the Covenant Care family, and that “family” includes over 8,500 professionals in 7 states. We provide a unique focus on rehabilitative and chronic disease management programs to our patients in their home or community setting.
 We offer a wide range of healthcare services, such as skilled nursing, physical therapy, occupational therapy, speech therapy, medical social work and in-home aide services, all of which are uniquely tailored to our patient’s needs. We strive to provide the highest level of home health services with exceptional patient outcomes. Compassion is at the heart of all we do…see for yourself what makes us the home health provider of choice!
  BENEFITS: We reward our employees’ contributions to our success by offering competitive compensation and benefits. A highlight of the many employee benefits includes:  
Full time, part-time, and per-diem openings currently available (Full time preferred).
Flexible hours/scheduling.
SAMSUNG tablet for field staff.
Continuing Education Credits (CEU's).
Mileage reimbursement.
We pay the majority of employee medical coverage.
You pay less for benefits as contributions for medical, dental, and vision are pre-tax deductions.
401(k) Retirement Savings Account.
Company-paid time off with an increased benefit based on years of service.
Minimum Requirements
Graduated from an accredited nursing program
Current state license as a Registered Nurse (RN)
CPR certified.
Must have a minimum of one year clinical practical nursing experience as a Registered Nurse (RN).
Must have home health experience."
104,Registered Nurse,"Mental Health Systems, Inc.","FRESNO, CA","About our Program and Organization
Our Fresno IMPACT program offers 24-hour community-based treatment for individuals who have accessed emergency response system at a higher than normal rate and who have been diagnosed with a severe and persistent mental illness and substance abuse problem.  All clients of IMPACT are eligible to receive medication management and monitoring, therapy, drug and alcohol counseling, case management, vocational rehabilitation, peer counseling and support, and housing services.
 Mental Health Systems is a 501(c)3 non-profit organization committed to delivering innovative mental health, substance abuse, supportive housing, veteran, and recovery services. MHS provides over 75 broad-ranging programs that offer safety-net services and employs over 800 dedicated individuals across 6 California counties; Contra Costa, Fresno, Kern, Kings, San Bernardino, and San Diego.   Since 1978, Mental Health System’s client-centered, strengths-based solutions have been designed to offer comprehensive, culturally competent programs that embody our core values of Excellence, Hope, Action, Innovation, Integrity, and Dignity. MHS has a commitment toward reducing stigma and improving access to care using the principle of “whatever it takes”. MHS offers a generous benefits package including medical, dental, vision, company sponsored retirement plan, employee assistance program, generous holidays, vacation, and sick for eligible employees.
Job Summary and Responsibilities
The Co-Occurring Disorders Mental Health Services Program provides a welcoming, recovery oriented, co-occurring disorder capable Full Service Partnership program designed and targeted towards adult and older adult client with active co-occurring disorder and symptoms. Incumbent will serve as Registered Nurse for Co-Occurring Disorders Mental Health Services Team for persons with severe mental illness who are or have been homeless. The Traditional case management program provides clinical, recovery/rehabilitation-oriented case management services to individuals with serious mental illness. The range of authority and decisions making for this position is limited to and consistent with MHS Policy for nursing staff.
 RESPONSIBILITIES
  Provides case management for clients including coordinating and monitoring the activities of the treatment team.
Assumes responsibility for developing, writing, implementing and evaluating overall treatment goals.
Provides individual and group supportive counseling and symptom management.
Ensures coordination with primary care as needed. Educates and support clients and family members.
Conducts psychiatric history; mental status; medical and dental history
Works with Psychiatrist to monitor the psychiatric well-being of clients.
Dispenses and accounts for all prescribed medication.
Facilitates and/or coordinates educational and training for staff, clients and family.
Assists in administering Patient Assistance Program, ensuring efficiency and accuracy in all aspects.
Responds appropriately to medical emergencies. Provides crisis intervention as needed.
Carries a small caseload. Primarily provides services in the field.
Provide 24-hour on-call coverage in rotation with other staff.
Initiates appropriate and timely interventions on an ongoing basis; provides crisis intervention as needed.
Completes all charting and documentation as contractually required and in timely manner as dictated by program requirements.
Assists Psychiatrist in developing, maintaining, and supervising pharmacologic and medical treatment and medication policies and procedures; including administering and evaluating medications prescribed by Psychiatrist, evaluating medication effectiveness, side effects, and complications; and arranging for lab work according to protocol.
Participates in and represents program at Medication Monitoring Committee meetings; acts as liaison with Program Psychiatrist to obtain corrections to documentation and adjustments to procedures as needed.
Serves in a mentoring role to staff and interns re pharmacology and patient care.
Qualifications
Fluency in English required; Fluency in Spanish, Vietnamese, Tagalog or Arabic is preferred if the position serves that population.
Possession of a nursing degree from an accredited college or university.
Experience treating psychiatric and dually diagnosed populations.
Current licensure as a Registered Nurse in the State of California.
Working knowledge of Psychosocial Rehabilitation.
Knowledge of assessment, diagnosis and treatment techniques.
Possesses working knowledge of behavioral management techniques and crisis intervention skills.
Knowledgeable of CCISC initiative as it relates to patient care.
Have current relevant training in MI and the Stages of Change Model."
105,Home Health Registered Nurse (RN) Case Manager,Covenant Care - Resource Center,"Fresno, CA"," $6,000 SIGN ON BONUS (Must be full time to qualify for bonus)
 Do you take pride in knowing you are providing top quality home health-care to your patients?
 Or perhaps thinking of transitioning into a home health career?
 Do you want to work at a health-care organization that values treating employees with dignity and respect, and holds a Star Quality rating higher than the national average?
 Elevate Home Health is currently seeking to hire an experienced home health Registered Nurse (RN) to join our fast growing team!
 Full time, part time, and prn opportunities available for the general areas of: FRESNO AND CLOVIS.  
 We are a member of the Covenant Care family, and that “family” includes over 8,500 professionals in 7 states. We provide a unique focus on rehabilitative and chronic disease management programs to our patients in their home or community setting.
 We offer a wide range of healthcare services, such as skilled nursing, physical therapy, occupational therapy, speech therapy, medical social work and in-home aide services, all of which are uniquely tailored to our patient’s needs. We strive to provide the highest level of home health services with exceptional patient outcomes. Compassion is at the heart of all we do…see for yourself what makes us the home health provider of choice!
  BENEFITS: We reward our employees’ contributions to our success by offering competitive compensation and benefits. A highlight of the many employee benefits includes:  
Full time, part-time, and per-diem openings currently available (Full time preferred).
Flexible hours/scheduling.
SAMSUNG tablet for field staff.
Continuing Education Credits (CEU's).
Mileage reimbursement.
We pay the majority of employee medical coverage.
You pay less for benefits as contributions for medical, dental, and vision are pre-tax deductions.
401(k) Retirement Savings Account.
Company-paid time off with an increased benefit based on years of service.

Graduated from an accredited nursing program
Current state license as a Registered Nurse (RN)
CPR certified.
Must have a minimum of one year clinical practical nursing experience as a Registered Nurse (RN).
Must have home health experience."
106,Error loading,Error loading,Error loading,Error loading
107,Home Health Registered Nurse (RN) Case Manager,"Covenant Care California, LLC","Fresno, CA","Overview
 $6,000 SIGN ON BONUS (Must be full time to qualify for bonus)
 Do you take pride in knowing you are providing top quality home health-care to your patients?
 Or perhaps thinking of transitioning into a home health career?
 Do you want to work at a health-care organization that values treating employees with dignity and respect, and holds a Star Quality rating higher than the national average?
 Elevate Home Health is currently seeking to hire an experienced home health Registered Nurse (RN) to join our fast growing team!
 Full time, part time, and prn opportunities available for the general areas of: FRESNO AND CLOVIS.  
 We are a member of the Covenant Care family, and that “family” includes over 8,500 professionals in 7 states. We provide a unique focus on rehabilitative and chronic disease management programs to our patients in their home or community setting.
 We offer a wide range of healthcare services, such as skilled nursing, physical therapy, occupational therapy, speech therapy, medical social work and in-home aide services, all of which are uniquely tailored to our patient’s needs. We strive to provide the highest level of home health services with exceptional patient outcomes. Compassion is at the heart of all we do…see for yourself what makes us the home health provider of choice!
  BENEFITS: We reward our employees’ contributions to our success by offering competitive compensation and benefits. A highlight of the many employee benefits includes:  
Full time, part-time, and per-diem openings currently available (Full time preferred).
Flexible hours/scheduling.
SAMSUNG tablet for field staff.
Continuing Education Credits (CEU's).
Mileage reimbursement.
We pay the majority of employee medical coverage.
You pay less for benefits as contributions for medical, dental, and vision are pre-tax deductions.
401(k) Retirement Savings Account.
Company-paid time off with an increased benefit based on years of service.
Minimum Requirements
Graduated from an accredited nursing program
Current state license as a Registered Nurse (RN)
CPR certified.
Must have a minimum of one year clinical practical nursing experience as a Registered Nurse (RN).
Must have home health experience."
108,Registered Nurse (RN),Clinica Sierra Vista,"Fresno, CA","Clinica Sierra Vista operates comprehensive primary care community health centers in the rural and urban areas of Kern, Fresno, and Inyo Counties, located in California, encompassing several thousand square miles of farm land, desert, and mountain areas. Community health centers provide comprehensive primary and preventative health care, including medical, dental and behavioral health services, in areas where access to health care has historically been inadequate. Additionally, we operate multiple health education, prevention and case management programs providing a comprehensive array of health and human services. We serve primarily the low-income and uninsured population, including migrant farm workers, the homeless, and other special populations.
Registered Nurse are licensed health professionals who perform patient care, technical and supportive services in the clinical setting. The RN supports the philosophy and complies with the protocols, policies and procedures of the Organization. As the leader of the nursing health care team, provides professional nursing care, utilizing the nursing process in accordance with established standards of care, policies, and procedures; remains flexible to changing systems, is expected to demonstrate quality and effectiveness in work habits and clinical practice; and treats co-workers, patients, families, and all members of the health care team with dignity and respect.

Essential Functions:

1. Upholds Clinica Sierra Vista policies and procedures and applicable State, Federal and local laws.
2. Serve as a leader of the nursing health care team, delegates task appropriately and demonstrates appropriate accountability.
3. Demonstrates a professional, supportive attitude.
4. Champion’s new ideas.
5. Leads and directs others through the change process.
6. Utilizes communization strategies including chain of command and issue escalation, which result in intended outcomes.
7. Participates in problem identification and resolution.
8. Mentors, orients, and coaches others in clinic specific operations and patient care activities.
9. Share responsibilities and authority with subordinates and holds him/her accountable for performance.
10. Demonstrates ability to problem solve with other departments in order to assist member problem resolution.
11. Prioritizes delegates, and supervises work assignments appropriately to ensure completion of patient care activities.
12. Complies with regulatory requirements, policies, procedures, and standards of practice.
13. Perform other work related duties.

Qualifications:

1.Graduation from an accredited School of Registered Nursing.
2. Current California Registered Nurse License required or Interim permit with successful completion of the RN license prior to the end of probation.
3. Current Basic Life Support card required
4. Supervisory experience preferred.
Equal Opportunity Employer/Protected Veterans/Individuals with DisabilitiesThe contractor will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the contractor’s legal duty to furnish information."
109,Registered Nurse - ICU,ATC- West,"Fresno, CA","Registered Nurse – ICU 
Ontario, CA

Showcase all of your nursing skills! This position offers you the opportunity to use state-of-the-art technology while delivering compassionate, personalized nursing care.
 
ATC West employees and contractors are our greatest asset. We work hard to find the best fit for your skills and professional growth.
 
REQUIREMENTS
Registered Nurse experienced in Intensive Care Unit (ICU) settings to provide nursing care to diverse populations.
RN License
BLS Certification
NIHSS Certification
Complete your online application today! To Apply, go here Team1Atc-West.com
 
Individuals wishing to join our team of dedicated professionals should apply or submit resume to: Team1@atc-west.com Please include 3 professional references, a copy of your license & current resume
Questions? Call us at 909.222.4044"
110,Registered Nurse RN - Contract/Travel - CPCU - Telemetry,B2B Staffing Services,"Fresno, CA","Registered Nurse – Contract/Travel - Cardiac Progressive Care Unit - Telemetry
Fresno, CA
Excellent local hourly rates
Traveler Tax Advantage Program
Completion bonus
Day One medical/dental/vision benefits – $25 per week out of pocket 
Weekly direct deposit
Multiple assignments & locations to choose from
 Position Details
40 hours per week
Start ASAP
3 month contract
Multiple 12 hour shifts available
Position Requirements
California Licensed Registered Nurse
Must possess American Heart BLS and ACLS
One year of experience"
111,"Registered Nurse (RN) - Per Diem, Days, Emergency Department",Adventist Health Physicians Network - North Glendale,"Selma, CA","Registered Nurse (RN) - Per Diem, Days, Emergency Department - 15753 
Organization
: Adventist Health Hanford 
Primary Location
: United States-California-Selma 
Position Status: Per Diem 
Job Posting
: Dec 6, 2018, 9:30:40 PM 
Shift
: Day Shift 
 Nursing 
Description
: 
Adventist Health is more than an award-winning health system. We provide whole-person care to our communities and champion the greater good - from the operating room to the boardroom, we are driven by our unique passion to live God's love through health, wholeness and hope. From Oregon to Oahu, we have a calling to always do more. Now is your chance to apply your passion to our mission.
 We're looking for someone to join our team as a RN (PD) who:
Delivers coordinated nursing care for a patient or an assigned group of patients according to established standards of care and the nursing process. Supervises and directs the activities of various levels of assigned nursing staff, and coordinates care with other disciplines while utilizing critical thinking, professional and supervisory discretion, and independent judgment.
 Essential Functions:
Collects relevant data pertinent to the patient's health or situation. Analyzes the assessment data in determining diagnosis and care issues. Develops a plan that prescribes interventions to attain outcomes. Implements the plan, coordinates care delivery, and employs strategies to promote health and a safe environment. Evaluates progress toward attaining outcomes. Identifies outcomes for the patient or the patient's situation.
Collaborates with the team of patient, family, and healthcare providers in providing patient care in a safe, healing, humane, and caring environment. Provides learning opportunities for patients/family members and team members. Directly provides health information to patients, families, and treatment team.
Participates in discharge planning in order to provide continuity of care.
Delegates appropriately and coordinates duties of healthcare team members.
Performs other job-related duties as assigned.
  Qualifications
: 
You'll be successful with the following qualifications:
 Education: 
Bachelor's Degree (BSN): Preferred
 Work Experience: 
Acute care facility experience: Required
 Required Licenses/Certifications: 
Cardiopulmonary Resuscitation (CPR) or Basic Life Support (BLS) and ACLS certifications: Required
Registered Nurse (RN) licensure in the state of practice: Required
 "
112,Avalon - Registered Nurse - RN,Avalon Health Care Group,"Madera, CA","We are now hiring Registered Nurses / RN’s for PRN positions!
Use your nursing skills to serve others in our fantastic facility.
Avalon offers great pay with career growth opportunities including tuition reimbursement and career advancement courses.
Develop lasting relationships with your patients and the staff in our building. The valuable work we do makes a difference in the lives of our patients and their families.
Apply today for a fulfilling and worthwhile career with Avalon!
  

Required Skills:

*A current, active license to practice as a Registered Nurse (RN) in State of practice.
*Demonstrate RN clinical assessment skills at the level necessary to meet the job requirements.
*Ability to make independent decisions when circumstances warrant such action.
*Knowledge of nursing and medical practices and procedures, as well as laws, regulations and guidelines that pertain to long-term care.
*Effective interpersonal skills and the ability to work with an interdisciplinary care team.
*Ability to plan, organize, develop, implement, and interpret the programs, goals, objectives, policies and procedures that are necessary for providing quality care.
*Capable of researching new methods and principles to incorporate them into existing nursing practices.
*Basic understanding of computer technology, including email use.
*Proven written and oral communication skills.
*Proven decision making and analytical skills.
*Able to relate positively, favorably and cooperatively with others, including employees, residents, family members, and personnel of outside agencies and organizations.
*Positive attitude toward the elderly.

Required Experience:

*Recent clinical experience, education, or specialty skills specific to geriatrics is required.
*At least one year of experience in Long Term Care is preferred.
Thank you for looking! If interested, contact Brenna Monsen, Healthcare Recruiter!
Brenna Monsen
Healthcare Recruiter
801.325.0161
 INDN124
 "
113,Registered Nurse,Genesis Healthcare,"Kingsburg, CA","Genesis is one of the nation's leading providers of post-acute healthcare services from short-term to long-term care and a wide variety of living options and professional clinical services. We are changing how care is delivered by bringing together people like you passionate - highly skilled and motivated to make a difference.

The Registered Nurse (RN) is a vitality specialist that helps change the lives of patients and residents each day. An RN is responsible for providing a full range of nursing care in an interdisciplinary environment including:
* Assessment
* Care Planning
* Implementing Care
* Managing Patient Care
* Quality Improvement
* Problem Solving
* Beside Nursing
* Medication Administration
* Treatments



NRN1



REQUIREMENTS: * A graduate of an approved school for practical or vocational nursing is required and must be currently licensed as a LPN/LVN by the State Board of Nursing. * CPR Certification * Experience is preferred in rehabilitative or geriatric nursing.

Equal Opportunity Employer Minorities/Women/Protected Veterans/Disabled"
114,"RN - Registered Nurse in Clovis, CA",CoreMedical Group,"Clovis, CA","Job Details
Client in California seeking ICU RNs to work 12 hour DAYS.
 Work with other travelers while gaining valuable experience in this highly sought after location!  Top pay and housing available!!
 There's plenty to see and do in California.  You won't be disappointed!
 
Indoor or outdoor, you'll be hard pressed to find a sport that doesn't exist in California. From the most adventurous to the most relaxing. 
Ride a roller coaster at the beach or a steam train through the red woods. View exotic animals or marine life in spectacular settings.
Aside from the many museums that showcase California's history, there are also many historic sites and monuments.
Hike to impossibly high waterfalls, explore lakes that sparkle like gems, discover crystalline caves or wake to the beach at your doorstep.  
 CoreMedical Group has hundreds of exciting and rewarding travel assignments throughout the country for Travel Allied Professionals and Travel Nurses. Our clients are among the most prestigious healthcare facilities in the country.
 As a travel allied professional or a traveling nurse with CoreMedical Group, you are eligible for some of the best benefits in the industry, including:
Free Private Housing or a Generous Housing Allowance
Health Insurance coverage, Medical/Dental/Vision
$50K in Free Life Insurance coverage
Travel Reimbursement
Licensure Assistance & Reimbursement
Matching 401K
Referral Bonus Program
Loyalty Bonus Program
...Plus much more!"
115,"Case Management Travel RN: Fresno, CA - Job ID: JO02768559",Medical Staffing Options,"Fresno, CA","Medical Staffing Options is seeking a qualified Case Management Travel RN for the following assignment: 
Estimated Start Date: 01/07/2019
Location: Fresno, CA
Shift: See ""Job Details""
Hours Per Week: 40
Assignment Length: 13 weeks
 &nbs"
116,Cardiovascular Operating Room Nurse - Travel - (Cardiac - OR - CVOR RN),NursesRx,"Fresno, CA","This outstanding Cardiovascular Operating Room unit, based in exciting Fresno is looking for the right RN to join their team of compassionate and driven health care professionals.Join this highly motivated team of caregivers and enjoy a challenging and welcoming environment based on optimal patient care."
117,Cardiovascular Operating Room Nurse - Travel - (Cardiac - OR - CVOR RN),TravelNursing,"Fresno, CA","This outstanding Cardiovascular Operating Room unit, based in exciting Fresno is looking for the right RN to join their team of compassionate and driven health care professionals.Join this highly motivated team of caregivers and enjoy a challenging and welcoming environment based on optimal patient care."
118,Cardiovascular Operating Room Nurse - Travel - (Cardiac - OR - CVOR RN),Onward,"Fresno, CA","This outstanding Cardiovascular Operating Room unit, based in exciting Fresno is looking for the right RN to join their team of compassionate and driven health care professionals.Join this highly motivated team of caregivers and enjoy a challenging and welcoming environment based on optimal patient care."
119,Admission RN (1:30 to 10 pm) (13893),Hinds Hospice,"Fresno, CA","The Admission RN supports the Fresno and Merced outpatient locations and is responsible for conducting clinical field evaluations to determine hospice eligibility of patient referrals.
Completion of a professional nursing program accredited by the National League for Nursing (prefer completion of a baccalaureate program in nursing).
Minimum of one year experience required.
Current RN License, CPR, recent physical and TB, Tdap, MMR, Varicella, HepB immunizations.
Must have a valid driver’s license and a willingness to use personal vehicle in the course of employment.
Ability to learn and assimilate the Sun Coast Computer Program/System.
Demonstrated ability to work with health team personnel.
Must show proof of automobile insurance, proof of current auto registration and acceptable driving record (no more than 3 points within a 36 month period).
Ability to meet the physical demands of the job (i.e., Push, Pull, Lift/Carry 35 lbs.)
Monday to Friday 1:30 to 10 pm.
Weekend availability required.
COMPENSATION AND BENEFITS:
Compensation DOE – Generous Total Compensation Plan
Employer Paid Medical (94%) Vision (100%), and Dental (employee-paid)
PTO (24.5 days for FT employees, based on 40-hour work week)
401(k), EAP, and Life/AD&D insurance
Paid Mileage"
120,Registered Nurse CVICU,ATC Healthcare San Diego,"Fresno, CA"," Profession: Registered Nurse
Specialty: CVICU
Shift: Day (12 Hours) 7:00 19:00 / Night (12 Hours) 19:00 7:00
Start Date: Nov 6, 2017
Pay Rate: $55/hour with OT after 8 and 40 hours
Location: Fresno, Ca.

CVICU RN -Fresno CA (519199) Recent ICU experience required.
Neurovascular and/ or Open Heart preferred but not required.
13 WEEK ASSIGNMENT
Cerner experience Preferred
AHA ONLY: BLS, ACLS"
